uuid,plane_element_id,story,room_index,plane_index,length_m,edge_azimuth_xz_deg,y_mid,dy,plane_inclination_deg,label,partner_plane_id,partner_angle_deg
60f2f02b-8910-461c-879a-75925d256989,60f2f02b-8910-461c-879a-75925d256989::ceiling-raw::1:12:0,1,12,0,2.39,148.25,1.0591,0.0,0.0,eave,,
60f2f02b-8910-461c-879a-75925d256989,60f2f02b-8910-461c-879a-75925d256989::ceiling-raw::1:12:0,1,12,0,3.694,58.25,1.0591,0.0,0.0,eave,,
60f2f02b-8910-461c-879a-75925d256989,60f2f02b-8910-461c-879a-75925d256989::ceiling-raw::1:12:1,1,12,1,3.694,57.99,1.0591,0.0058,47.12,ridge_or_hip,60f2f02b-8910-461c-879a-75925d256989::ceiling-raw::1:12:0,47.12
60f2f02b-8910-461c-879a-75925d256989,60f2f02b-8910-461c-879a-75925d256989::ceiling-raw::1:12:1,1,12,1,3.694,58.15,0.3035,0.0057,47.12,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,2.297,88.03,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,0.843,178.03,-1.9838,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,0.979,88.04,-1.9838,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,2.822,178.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,3.277,88.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:0,0,0,0,3.665,178.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:1,0,0,1,1.602,88.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:1,0,0,1,2.822,178.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:1,0,0,1,1.602,88.03,-1.9838,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:1,0,0,1,2.822,178.04,-1.9838,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,0,0,2,0.838,88.04,-1.5218,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:7,42.54
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,0,0,2,1.673,178.04,-1.5218,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,19.45
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,0,0,2,1.408,88.04,-1.5218,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:9,59.52
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,0,0,2,1.768,159.21,-1.5218,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:3,0,0,3,1.289,151.79,-1.8778,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:7,22.18
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:3,0,0,3,1.428,33.96,-1.8778,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:3,0,0,3,1.408,88.03,-1.8778,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:4,0,0,4,1.264,178.04,-1.8778,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:4,0,0,4,1.301,11.73,-1.8778,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:9,37.29
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:4,0,0,4,0.308,88.03,-1.8778,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:5,0,0,5,1.428,33.96,-1.8778,0.0,7.66,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:6,0,0,6,0.308,88.96,-1.6494,0.0008,18.27,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:7,0,0,7,1.289,151.79,-1.8778,0.0,22.18,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:3,22.18
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:9,0,0,9,1.301,11.73,-1.8778,0.0,37.29,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:4,37.29
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:13,0,0,13,0.57,88.04,-1.5218,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:11,42.53
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:13,0,0,13,1.768,159.21,-1.5218,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:13,0,0,13,1.673,178.03,-1.5218,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:0,0,1,0,0.27,178.04,-1.9798,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,19.45
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:0,0,1,0,0.296,22.44,-1.9798,0.0,0.0,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,19.45
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:1,0,1,1,1.673,177.9,-1.9992,0.0136,9.1,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,10.36
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:1,0,1,1,2.061,178.11,-2.1009,0.0155,9.1,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:2,0,1,2,0.296,22.44,-1.9798,0.0,12.47,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:0,12.47
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:3,0,1,3,0.625,88.03,-2.1057,0.0,12.68,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:4,0,1,4,0.27,178.04,-2.1057,0.0,14.05,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,0,1,5,0.27,178.17,-1.9903,0.0018,19.45,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:0,19.45
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,0,1,5,1.673,178.18,-1.5275,0.0113,19.45,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,19.45
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:5,0,1,5,1.673,177.75,-1.9991,0.0158,19.45,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:1,10.36
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:6,0,1,6,1.333,88.04,-1.8778,0.0,19.91,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:7,0,1,7,0.838,88.04,-1.8778,0.0,42.54,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:7,0,1,7,0.838,88.04,-1.5218,0.0,42.54,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,42.54
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:9,0,1,9,1.408,88.04,-1.5218,0.0,59.52,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:2,59.52
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:9,0,1,9,1.333,88.03,-1.9798,0.0,59.52,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:11,0,1,11,0.57,88.04,-1.5218,0.0,42.53,ridge_or_hip,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:0:13,42.53
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:1:11,0,1,11,0.57,88.03,-1.8778,0.0,42.53,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,3.549,88.04,-1.7779,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,2.83,178.04,-1.7779,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,2.907,88.03,-1.7779,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,2.711,176.82,-1.7779,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,6.399,88.04,-1.7779,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:0,0,2,0,5.541,178.03,-1.7779,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:1,0,2,1,2.711,176.82,-2.0239,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:1,0,2,1,0.727,88.04,-2.0239,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:1,0,2,1,2.711,178.04,-2.0239,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:2:1,0,2,1,0.784,88.03,-2.0239,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:3:0,0,3,0,3.498,87.86,-1.8638,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:3:0,0,3,0,2.735,178.64,-1.8638,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:3:0,0,3,0,3.535,87.86,-1.8638,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:3:0,0,3,0,2.735,177.86,-1.8638,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:4:0,0,4,0,1.907,88.03,-1.9378,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:4:0,0,4,0,1.145,178.04,-1.9378,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:4:0,0,4,0,1.907,88.03,-1.9378,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::0:4:0,0,4,0,1.145,178.04,-1.9378,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,0.88,87.5,0.8017,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,2.247,177.5,0.8017,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,1.818,87.5,0.8017,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,1.451,177.5,0.8017,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,2.698,87.5,0.8017,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:5:0,1,5,0,3.698,177.5,0.8017,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:6:0,1,6,0,2.295,87.5,0.774,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:6:0,1,6,0,3.02,177.5,0.774,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:6:0,1,6,0,2.295,87.5,0.774,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:6:0,1,6,0,3.02,177.5,0.774,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,1.63,177.5,0.8139,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,0.866,87.51,0.8139,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,0.988,177.5,0.8139,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,2.694,87.5,0.8139,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,2.619,177.5,0.8139,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:7:0,1,7,0,1.828,87.5,0.8139,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,3.596,87.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,3.786,177.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,2.79,87.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,1.074,177.5,0.7297,0.0,0.0,isolated,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,4.306,87.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,5.575,177.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,3.5,87.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:8:0,1,8,0,2.863,177.5,0.7297,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:9:0,1,9,0,3.157,87.5,0.7551,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:9:0,1,9,0,2.729,177.5,0.7551,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:9:0,1,9,0,3.157,87.5,0.7551,0.0,0.0,eave,,
60fa343a-d19a-4d18-b939-33b80e790be6,60fa343a-d19a-4d18-b939-33b80e790be6::ceiling-raw::1:9:0,1,9,0,2.729,177.5,0.7551,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,1.453,86.6,1.0588,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,1.947,176.6,1.0588,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,0.522,86.61,1.0588,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,2.27,176.6,1.0588,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,1.975,86.6,1.0588,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:0:0,0,0,0,4.217,176.6,1.0588,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,1.718,176.6,1.057,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,0.461,86.6,1.057,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,1.847,176.6,1.057,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,1.69,86.6,1.057,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,3.565,176.6,1.057,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:1:0,0,1,0,1.23,86.6,1.057,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:2:0,0,2,0,2.581,176.6,1.0625,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:2:0,0,2,0,1.844,86.6,1.0625,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:2:0,0,2,0,2.581,176.6,1.0625,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:2:0,0,2,0,1.844,86.6,1.0625,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,4.527,86.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,3.894,176.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,3.1,86.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,7.299,176.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,3.127,86.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,3.179,176.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,4.796,86.6,1.0708,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,1.013,176.6,1.0708,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,0.296,86.61,1.0708,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:3:0,0,3,0,7.002,176.6,1.0708,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:4:0,0,4,0,3.068,176.6,1.0446,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:4:0,0,4,0,3.622,86.6,1.0446,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:4:0,0,4,0,3.068,176.6,1.0446,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:4:0,0,4,0,3.622,86.6,1.0446,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:5:0,0,5,0,3.68,176.6,1.1985,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:5:0,0,5,0,3.039,86.6,1.1985,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:5:0,0,5,0,3.68,176.6,1.1985,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:5:0,0,5,0,3.039,86.6,1.1985,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:6:0,0,6,0,2.404,86.6,1.2204,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:6:0,0,6,0,1.561,176.6,1.2204,0.0,0.0,isolated,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:6:0,0,6,0,2.404,86.6,1.2204,0.0,0.0,eave,,
612d1bc8-dbed-47cb-aef5-3e64964ccc04,612d1bc8-dbed-47cb-aef5-3e64964ccc04::ceiling-raw::0:6:0,0,6,0,1.561,176.6,1.2204,0.0,0.0,eave,,
