uuid,story,candidate_count,committed_count,split_target_count,top_retention_targets,top_orientation_targets
964a40ac-d9df-44e1-b64b-84e02b909004,0,0,0,0,"[{""element_id"": ""964a40ac-d9df-44e1-b64b-84e02b909004::ridge-eave-candidate::plane-group::ccd56041a96f"", ""retention_support_score"": 0.954683, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""964a40ac-d9df-44e1-b64b-84e02b909004::ridge-eave-candidate::plane-group::ccd56041a96f"", ""orientation_support_score"": 0.924224, ""target_kind"": ""ridge_eave_plane_group""}]"
97571caa-1065-4ac5-a385-2ec9758026dd,0,2,2,0,"[{""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::roof-oblique::oblique:0"", ""retention_support_score"": 0.891156, ""target_kind"": ""committed_oblique""}, {""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.87747, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.788988, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.864502, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::roof-oblique::oblique:0"", ""orientation_support_score"": 0.861936, ""target_kind"": ""committed_oblique""}, {""element_id"": ""97571caa-1065-4ac5-a385-2ec9758026dd::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.802819, ""target_kind"": ""candidate_oblique""}]"
9829323a-4939-45bf-ae66-b950b18ddf52,0,0,0,0,"[{""element_id"": ""9829323a-4939-45bf-ae66-b950b18ddf52::ridge-eave-candidate::plane-group::1e81b26b6d75"", ""retention_support_score"": 0.979371, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""9829323a-4939-45bf-ae66-b950b18ddf52::ridge-eave-candidate::plane-group::1e81b26b6d75"", ""orientation_support_score"": 0.985791, ""target_kind"": ""ridge_eave_plane_group""}]"
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,2,2,0,"[{""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.948701, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::ridge-eave-candidate::plane-group::2e9a5e3b1e5f"", ""retention_support_score"": 0.927659, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::roof-oblique::oblique:1"", ""retention_support_score"": 0.926405, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.951712, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::roof-oblique::oblique:1"", ""orientation_support_score"": 0.926856, ""target_kind"": ""committed_oblique""}, {""element_id"": ""98472f6b-45bc-4814-a4b8-914f8f6976dd::ridge-eave-candidate::plane-group::2e9a5e3b1e5f"", ""orientation_support_score"": 0.919651, ""target_kind"": ""ridge_eave_plane_group""}]"
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,2,2,0,"[{""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::roof-oblique::oblique:0"", ""retention_support_score"": 0.967752, ""target_kind"": ""committed_oblique""}, {""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::ridge-eave-candidate::plane-group::f4485550b339"", ""retention_support_score"": 0.944491, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::ridge-eave-candidate::plane-group::3e677086bfb2"", ""retention_support_score"": 0.943922, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::roof-oblique::oblique:0"", ""orientation_support_score"": 0.961557, ""target_kind"": ""committed_oblique""}, {""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::ridge-eave-candidate::plane-group::f4485550b339"", ""orientation_support_score"": 0.937582, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd::ridge-eave-candidate::plane-group::3e677086bfb2"", ""orientation_support_score"": 0.93616, ""target_kind"": ""ridge_eave_plane_group""}]"
99ce0ab2-eaac-406c-9fa2-707d7dbe30c5,0,3,3,5,"[{""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::roof-oblique::oblique:1"", ""retention_support_score"": 0.941404, ""target_kind"": ""committed_oblique""}, {""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.92328, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::roof-oblique::oblique:0"", ""retention_support_score"": 0.897554, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::roof-oblique::oblique:1"", ""orientation_support_score"": 0.901255, ""target_kind"": ""committed_oblique""}, {""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::ridge-eave-candidate::plane-group::7ae54b20aed1"", ""orientation_support_score"": 0.896209, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""99ce0ab2-eaac-406c-9fa2-707d7dbe30c5::roof-oblique::oblique:2"", ""orientation_support_score"": 0.888675, ""target_kind"": ""committed_oblique""}]"
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,1,1,0,"[{""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::ridge-eave-candidate::plane-group::86be93936bc8"", ""retention_support_score"": 0.954171, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.918601, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::roof-oblique::oblique:0"", ""retention_support_score"": 0.916968, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::ridge-eave-candidate::plane-group::86be93936bc8"", ""orientation_support_score"": 0.950736, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::roof-oblique::oblique:0"", ""orientation_support_score"": 0.903202, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9bb4ada4-60fb-4ab0-8e05-de49acc92623::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.884274, ""target_kind"": ""candidate_oblique""}]"
9bc73438-328e-440e-a4be-25efa61d3b7c,0,1,1,0,"[{""element_id"": ""9bc73438-328e-440e-a4be-25efa61d3b7c::roof-oblique::oblique:0"", ""retention_support_score"": 0.970135, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9bc73438-328e-440e-a4be-25efa61d3b7c::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.730862, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""9bc73438-328e-440e-a4be-25efa61d3b7c::roof-oblique::oblique:0"", ""orientation_support_score"": 0.968614, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9bc73438-328e-440e-a4be-25efa61d3b7c::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.843699, ""target_kind"": ""candidate_oblique""}]"
9bdb3966-1a42-44b8-a033-07cdcab74bbb,1,2,2,0,"[{""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.939042, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::roof-oblique::oblique:0"", ""retention_support_score"": 0.911289, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.806374, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.929159, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::roof-oblique::oblique:0"", ""orientation_support_score"": 0.875127, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9bdb3966-1a42-44b8-a033-07cdcab74bbb::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.824282, ""target_kind"": ""candidate_oblique""}]"
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,0,0,0,"[{""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::9d4fbe1ee8c8"", ""retention_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::44a4fb13221a"", ""retention_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::2da50665a6dd"", ""retention_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::9d4fbe1ee8c8"", ""orientation_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::44a4fb13221a"", ""orientation_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ridge-eave-candidate::plane-group::2da50665a6dd"", ""orientation_support_score"": 0.0, ""target_kind"": ""ridge_eave_plane_group""}]"
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,2,2,0,"[{""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.820802, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::roof-oblique::oblique:1"", ""retention_support_score"": 0.816808, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.728797, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::roof-oblique::oblique:1"", ""orientation_support_score"": 0.867284, ""target_kind"": ""committed_oblique""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.861616, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9c42b8bc-b55c-427b-b695-9d073c5f8a75::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.814356, ""target_kind"": ""candidate_oblique""}]"
9c80d7ae-2804-4b2f-83bb-544927398846,0,0,0,0,"[{""element_id"": ""9c80d7ae-2804-4b2f-83bb-544927398846::ridge-eave-candidate::plane-group::b5793537ff06"", ""retention_support_score"": 0.940864, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c80d7ae-2804-4b2f-83bb-544927398846::ridge-eave-candidate::plane-group::1d0e803102f8"", ""retention_support_score"": 0.790347, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""9c80d7ae-2804-4b2f-83bb-544927398846::ridge-eave-candidate::plane-group::b5793537ff06"", ""orientation_support_score"": 0.922519, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9c80d7ae-2804-4b2f-83bb-544927398846::ridge-eave-candidate::plane-group::1d0e803102f8"", ""orientation_support_score"": 0.85726, ""target_kind"": ""ridge_eave_plane_group""}]"
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,1,1,0,"[{""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::ridge-eave-candidate::plane-group::8e8f55ee1663"", ""retention_support_score"": 0.960352, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.959007, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::roof-oblique::oblique:0"", ""retention_support_score"": 0.955581, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.955609, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::ridge-eave-candidate::plane-group::8e8f55ee1663"", ""orientation_support_score"": 0.942553, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""9dce7b8f-036f-42bb-9645-a1b5cc17fbd1::roof-oblique::oblique:0"", ""orientation_support_score"": 0.937885, ""target_kind"": ""committed_oblique""}]"
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,1,0,0,0,"[{""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::b077d291bcea"", ""retention_support_score"": 0.769755, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::57b1283cdb55"", ""retention_support_score"": 0.767493, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::070f60261cbf"", ""retention_support_score"": 0.752606, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::b077d291bcea"", ""orientation_support_score"": 0.825316, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::57b1283cdb55"", ""orientation_support_score"": 0.819662, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ridge-eave-candidate::plane-group::070f60261cbf"", ""orientation_support_score"": 0.782444, ""target_kind"": ""ridge_eave_plane_group""}]"
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,2,1,1,0,"[{""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.418891, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::roof-oblique::oblique:0"", ""retention_support_score"": 0.402944, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.703548, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a1ac389f-7406-4ddf-a270-d9a5e72dbf51::roof-oblique::oblique:0"", ""orientation_support_score"": 0.695573, ""target_kind"": ""committed_oblique""}]"
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,0,0,0,"[{""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::ae7fef169eb0"", ""retention_support_score"": 0.886212, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::f09a71ed5ed5"", ""retention_support_score"": 0.870718, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::51b677082283"", ""retention_support_score"": 0.852526, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::ae7fef169eb0"", ""orientation_support_score"": 0.86469, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::f09a71ed5ed5"", ""orientation_support_score"": 0.825956, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ridge-eave-candidate::plane-group::51b677082283"", ""orientation_support_score"": 0.780476, ""target_kind"": ""ridge_eave_plane_group""}]"
a317a543-06cf-4f1b-97d2-139c26c1cb13,2,2,2,0,"[{""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.565636, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::roof-oblique::oblique:0"", ""retention_support_score"": 0.471149, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.415438, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.796625, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::roof-oblique::oblique:0"", ""orientation_support_score"": 0.718695, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a317a543-06cf-4f1b-97d2-139c26c1cb13::roof-oblique::oblique:1"", ""orientation_support_score"": 0.705742, ""target_kind"": ""committed_oblique""}]"
a430ffa9-a314-4352-8b54-dfbd04634861,0,0,0,0,"[{""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::1b4efcafe651"", ""retention_support_score"": 0.668636, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::055a452adff1"", ""retention_support_score"": 0.664454, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::31df38c580a2"", ""retention_support_score"": 0.663585, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::1b4efcafe651"", ""orientation_support_score"": 0.729599, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::055a452adff1"", ""orientation_support_score"": 0.719144, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ridge-eave-candidate::plane-group::31df38c580a2"", ""orientation_support_score"": 0.716971, ""target_kind"": ""ridge_eave_plane_group""}]"
a430ffa9-a314-4352-8b54-dfbd04634861,1,2,2,0,"[{""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::roof-oblique::oblique:1"", ""retention_support_score"": 0.942893, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.927685, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::roof-oblique::oblique:0"", ""retention_support_score"": 0.838127, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.877921, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::roof-oblique::oblique:1"", ""orientation_support_score"": 0.865038, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a430ffa9-a314-4352-8b54-dfbd04634861::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.857427, ""target_kind"": ""candidate_oblique""}]"
a443b86f-c86a-47a7-abef-0a56893c99b0,1,1,1,0,"[{""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.836024, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::roof-oblique::oblique:0"", ""retention_support_score"": 0.833917, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::ridge-eave-candidate::plane-group::04ce72a2f0c6"", ""retention_support_score"": 0.68941, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.893949, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::roof-oblique::oblique:0"", ""orientation_support_score"": 0.774662, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a443b86f-c86a-47a7-abef-0a56893c99b0::ridge-eave-candidate::plane-group::71dc69a9156f"", ""orientation_support_score"": 0.747677, ""target_kind"": ""ridge_eave_plane_group""}]"
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,1,1,0,"[{""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.999996, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::roof-oblique::oblique:0"", ""retention_support_score"": 0.891354, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ridge-eave-candidate::plane-group::78947c0f7926"", ""retention_support_score"": 0.682965, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.999998, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::roof-oblique::oblique:0"", ""orientation_support_score"": 0.944444, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ridge-eave-candidate::plane-group::78947c0f7926"", ""orientation_support_score"": 0.747778, ""target_kind"": ""ridge_eave_plane_group""}]"
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,2,2,2,0,"[{""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.930415, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::roof-oblique::oblique:2"", ""retention_support_score"": 0.920368, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::roof-oblique::oblique:1"", ""retention_support_score"": 0.756855, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ceiling-oblique::ceiling-oblique:2"", ""orientation_support_score"": 0.960306, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::roof-oblique::oblique:2"", ""orientation_support_score"": 0.952345, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a492a5d6-ab9f-4b1e-bbfe-4762c1370a40::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.849051, ""target_kind"": ""candidate_oblique""}]"
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,1,1,0,"[{""element_id"": ""a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.937406, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb::roof-oblique::oblique:0"", ""retention_support_score"": 0.797776, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.852638, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb::roof-oblique::oblique:0"", ""orientation_support_score"": 0.666773, ""target_kind"": ""committed_oblique""}]"
a6cb04fa-e84a-4641-a667-b4dd05dd7d41,0,1,1,0,"[{""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::ridge-eave-candidate::plane-group::a9987f75153e"", ""retention_support_score"": 0.936151, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::roof-oblique::oblique:0"", ""retention_support_score"": 0.914652, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.907435, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::ridge-eave-candidate::plane-group::a9987f75153e"", ""orientation_support_score"": 0.934478, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::roof-oblique::oblique:0"", ""orientation_support_score"": 0.916858, ""target_kind"": ""committed_oblique""}, {""element_id"": ""a6cb04fa-e84a-4641-a667-b4dd05dd7d41::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.897863, ""target_kind"": ""candidate_oblique""}]"
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,0,0,0,"[{""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::3ebd67bd048f"", ""retention_support_score"": 0.933054, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::84127974c4aa"", ""retention_support_score"": 0.901609, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::2098f3727460"", ""retention_support_score"": 0.898958, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::3ebd67bd048f"", ""orientation_support_score"": 0.907419, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::84127974c4aa"", ""orientation_support_score"": 0.828807, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""a8aca518-ee19-4cef-8df9-1b574c2d43d1::ridge-eave-candidate::plane-group::2098f3727460"", ""orientation_support_score"": 0.822178, ""target_kind"": ""ridge_eave_plane_group""}]"
