uuid,story,target_element_id,piece_id,piece_area_xz_m2,crossed_room_count,crossed_room_ids,crossed_room_area_m2,along_span_m,across_span_m,through_ratio,local_competitor_loss_room_count,local_competitor_loss_area_m2,local_competitor_loss_fraction,local_top_competitor_ids,local_top_competitor_piece_ids,chain_signature,chain_signature_id,chain_signature_size,local_signature_competitor_piece_count,local_signature_competitor_target_ids,mirror_partner_plane_group_id,mirror_support_score,creator_eave_proximity,best_supported_chain_id,best_supported_chain_score,best_supported_chain_height_residual_m,creator_source_room_ids,creator_touch_room_ids,creator_source_room_count,creator_touch_room_count
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::c217f0154fa8,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::c217f0154fa8#supported:0:0,40.146886,2,"[""room:7"", ""room:10""]",40.147356,7.148194,7.007048,0.980254,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:9""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:82c2b52211eb,4,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::c217f0154fa8""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::1038db8b94a5,0.9111,0.1734,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2,0.999993,2.3e-05,"[""room:7""]","[""room:11""]",1,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6#supported:0:0,16.337085,1,"[""room:7""]",9.049464,5.404269,1.686818,0.312127,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:fdb2613cbdd6,2,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::ccf62348d80f,0.9998,0.1221,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3,0.990927,0.024085,"[""room:8""]","[""room:11""]",1,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6#supported:1:0,1.912774,0,[],0.0,4.964829,0.493708,0.099441,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:5""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:51055ab3562b,2,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8e2d81b284a6""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::ccf62348d80f,0.9998,0.1221,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3,0.990927,0.024085,"[""room:8""]","[""room:11""]",1,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::ccf62348d80f,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::ccf62348d80f#supported:0:0,151.54774,4,"[""room:7"", ""room:8"", ""room:9"", ""room:10""]",118.485633,19.78616,7.023843,0.354988,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:10"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:9""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:e6fce93a899f,7,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::1038db8b94a5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::a9694ac55267"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::ccf62348d80f""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::8e2d81b284a6,0.9998,0.1221,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2,0.985709,0.044955,"[""room:8""]","[""room:11""]",1,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8259480a3820,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8259480a3820#supported:0:0,94.914576,3,"[""room:8"", ""room:9"", ""room:10""]",74.147393,12.694098,6.434249,0.506869,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:10"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:5""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:b700d3f16ef9,3,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::8259480a3820""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::1038db8b94a5,0.9928,0.1802,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3,0.961226,0.098133,"[""room:11"", ""room:8""]","[""room:11""]",2,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::1038db8b94a5,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::1038db8b94a5#supported:0:0,33.535284,1,"[""room:7""]",33.535284,5.466083,6.514496,1.191803,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:10"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:9""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:e6fce93a899f,7,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::1038db8b94a5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::a9694ac55267"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::ccf62348d80f""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::8259480a3820,0.9928,0.1802,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0,0.968056,0.062543,"[""room:11"", ""room:8""]","[""room:11""]",2,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::bbb39ae71e8c,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::bbb39ae71e8c#supported:0:0,112.047536,4,"[""room:7"", ""room:8"", ""room:9"", ""room:10""]",87.502943,14.788516,6.652569,0.449847,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:10"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:9""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:6addae7231e4,4,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::bbb39ae71e8c""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::ccf62348d80f,0.9538,0.1491,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0,0.987923,0.036063,"[""room:8""]","[""room:11""]",1,1
7dbc53a6-17e8-4806-83de-42286b95726c,2,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::a9694ac55267,7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::a9694ac55267#supported:0:0,151.54774,4,"[""room:7"", ""room:8"", ""room:9"", ""room:10""]",118.485633,19.954464,6.963251,0.348957,0,0.0,0.0,[],[],"[""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:0"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:10"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:2"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:3"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:9""]",7dbc53a6-17e8-4806-83de-42286b95726c::face-run-signature::2:e6fce93a899f,7,0,"[""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::1038db8b94a5"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::a9694ac55267"", ""7dbc53a6-17e8-4806-83de-42286b95726c::ridge-eave-candidate::plane-group::ccf62348d80f""]",7dbc53a6-17e8-4806-83de-42286b95726c::plane-group::8259480a3820,0.3951,0.0944,7dbc53a6-17e8-4806-83de-42286b95726c::eave-chain::2:1,0.858624,1.342903,"[""room:8""]","[""room:11""]",1,1
873952bc-1159-43dd-b4bd-6535a55c57cf,1,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::6a32dcf2bc36,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::6a32dcf2bc36#supported:0:0,34.227555,3,"[""room:0"", ""room:1"", ""room:2""]",34.391024,7.930991,5.04142,0.635661,0,0.0,0.0,[],[],"[""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:1"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:2"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:3"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:4"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:5"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:6"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:8""]",873952bc-1159-43dd-b4bd-6535a55c57cf::face-run-signature::1:acfabbeb0d78,7,0,"[""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::6a32dcf2bc36"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::f1f00e90b1eb""]",873952bc-1159-43dd-b4bd-6535a55c57cf::plane-group::f1f00e90b1eb,0.9919,0.1076,873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:5,0.97197,0.084322,"[""room:0"", ""room:1"", ""room:2""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",3,7
873952bc-1159-43dd-b4bd-6535a55c57cf,0,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::1c303c72f916,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::1c303c72f916#supported:0:0,1.722244,2,"[""room:3"", ""room:4""]",1.722244,1.516903,1.721005,1.134552,0,0.0,0.0,[],[],"[""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::0:0"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::0:3""]",873952bc-1159-43dd-b4bd-6535a55c57cf::face-run-signature::0:79d8ce5b5302,2,0,"[""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::1c303c72f916""]",873952bc-1159-43dd-b4bd-6535a55c57cf::plane-group::f1f00e90b1eb,0.9919,0.4529,873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::0:0,0.736316,0.177937,"[""room:0"", ""room:1"", ""room:2""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",3,7
873952bc-1159-43dd-b4bd-6535a55c57cf,1,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::f1f00e90b1eb,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::f1f00e90b1eb#supported:0:0,34.246693,3,"[""room:0"", ""room:1"", ""room:2""]",34.410161,7.935637,5.056543,0.637194,0,0.0,0.0,[],[],"[""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:1"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:2"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:3"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:4"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:5"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:6"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:8""]",873952bc-1159-43dd-b4bd-6535a55c57cf::face-run-signature::1:acfabbeb0d78,7,0,"[""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::6a32dcf2bc36"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::f1f00e90b1eb""]",873952bc-1159-43dd-b4bd-6535a55c57cf::plane-group::1c303c72f916,0.9919,0.4529,873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:1,0.961359,0.039308,"[""room:0"", ""room:1""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",2,7
873952bc-1159-43dd-b4bd-6535a55c57cf,1,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f#supported:0:0,15.105465,2,"[""room:0"", ""room:2""]",7.466836,1.81346,6.180479,3.408115,0,0.0,0.0,[],[],"[""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:7"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:9""]",873952bc-1159-43dd-b4bd-6535a55c57cf::face-run-signature::1:81cafe12ca00,2,0,"[""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f""]",,,,873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:0,0.8694,3.41021,"[""room:3""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",1,7
873952bc-1159-43dd-b4bd-6535a55c57cf,1,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f,873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f#supported:1:0,23.611548,3,"[""room:0"", ""room:1"", ""room:2""]",21.668865,3.422959,7.912493,2.311595,0,0.0,0.0,[],[],"[""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:0"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:7"", ""873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:9""]",873952bc-1159-43dd-b4bd-6535a55c57cf::face-run-signature::1:124098624488,3,0,"[""873952bc-1159-43dd-b4bd-6535a55c57cf::ridge-eave-candidate::plane-group::ffa1ecfe0d1f""]",,,,873952bc-1159-43dd-b4bd-6535a55c57cf::eave-chain::1:0,0.8694,3.41021,"[""room:3""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6""]",1,7
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bfbd0677648b,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bfbd0677648b#supported:0:0,123.130623,11,"[""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",123.034587,10.03234,18.422901,1.836351,0,0.0,0.0,[],[],"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:1"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:10"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:19"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:20"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:3"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:4"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:5"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:6"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:8""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::face-run-signature::0:7eed1d4598f3,9,0,"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bfbd0677648b""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::plane-group::6e567b90a154,0.785,0.022,893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:20,0.747739,1.188746,"[""room:4""]","[""room:1"", ""room:10"", ""room:11"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,11
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::6e567b90a154,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::6e567b90a154#supported:0:0,129.992772,11,"[""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",129.896815,9.160342,17.347568,1.893769,0,0.0,0.0,[],[],"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:1"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:10"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:13"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:14"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:16"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:18"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:19"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:20"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:3"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:4"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:5"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:6"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:8""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::face-run-signature::0:b6fec3ff3544,13,0,"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::6e567b90a154""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::plane-group::bfbd0677648b,0.785,0.022,893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:13,0.999981,3e-05,"[""room:4""]","[""room:1"", ""room:10"", ""room:11"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,11
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bb74ea7f569b,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bb74ea7f569b#supported:0:0,129.992862,11,"[""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",129.896904,17.347548,9.160345,0.528048,0,0.0,0.0,[],[],"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:0"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:11"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:12"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:15"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:17"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:2"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:7"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:9""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::face-run-signature::0:06e3e56f07fe,8,0,"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::14e954fd3430"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bb74ea7f569b""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::plane-group::14e954fd3430,0.8265,0.1133,893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:9,0.993032,0.005699,"[""room:4""]","[""room:1"", ""room:10"", ""room:11"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,11
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::14e954fd3430,893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::14e954fd3430#supported:0:0,127.577914,11,"[""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9"", ""room:10"", ""room:11""]",127.481959,17.601778,10.803675,0.613783,6,35.933273,0.281869,"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::roof-oblique::oblique:2""]",[],"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:0"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:11"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:12"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:15"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:17"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:2"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:7"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:9""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::face-run-signature::0:06e3e56f07fe,8,0,"[""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::14e954fd3430"", ""893d4535-3169-4907-a93a-b3ab8f66ec1c::ridge-eave-candidate::plane-group::bb74ea7f569b""]",893d4535-3169-4907-a93a-b3ab8f66ec1c::plane-group::bb74ea7f569b,0.8265,0.1133,893d4535-3169-4907-a93a-b3ab8f66ec1c::eave-chain::0:0,0.694688,0.347725,"[""room:4""]","[""room:1"", ""room:10"", ""room:11"", ""room:2"", ""room:3"", ""room:4"", ""room:5"", ""room:6"", ""room:7"", ""room:8"", ""room:9""]",1,11
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,8ab161a4-c958-49c9-8ca8-7a997292d52f::ridge-eave-candidate::plane-group::8c6d6144cd7a,8ab161a4-c958-49c9-8ca8-7a997292d52f::ridge-eave-candidate::plane-group::8c6d6144cd7a#supported:0:0,35.302883,5,"[""room:0"", ""room:1"", ""room:2"", ""room:4"", ""room:5""]",35.307949,8.643276,7.738087,0.895272,0,0.0,0.0,[],[],"[""8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:1"", ""8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:3"", ""8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:5"", ""8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:7"", ""8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:8""]",8ab161a4-c958-49c9-8ca8-7a997292d52f::face-run-signature::0:fabb9dd0cbb4,5,0,"[""8ab161a4-c958-49c9-8ca8-7a997292d52f::ridge-eave-candidate::plane-group::8c6d6144cd7a""]",,,,8ab161a4-c958-49c9-8ca8-7a997292d52f::eave-chain::0:3,0.899225,0.443471,"[""room:0""]","[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5""]",1,6
8b723372-749f-4992-a044-d62bb99b84cc,0,8b723372-749f-4992-a044-d62bb99b84cc::ridge-eave-candidate::plane-group::56e2c992c01b,8b723372-749f-4992-a044-d62bb99b84cc::ridge-eave-candidate::plane-group::56e2c992c01b#supported:0:0,36.76282,6,"[""room:0"", ""room:1"", ""room:2"", ""room:3"", ""room:4"", ""room:5""]",36.054275,7.735895,5.363374,0.69331,0,0.0,0.0,[],[],"[""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:0"", ""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:2"", ""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:4"", ""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:5"", ""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:7"", ""8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:9""]",8b723372-749f-4992-a044-d62bb99b84cc::face-run-signature::0:6b0940c60876,6,0,"[""8b723372-749f-4992-a044-d62bb99b84cc::ridge-eave-candidate::plane-group::56e2c992c01b"", ""8b723372-749f-4992-a044-d62bb99b84cc::ridge-eave-candidate::plane-group::ff1146b1961b""]",8b723372-749f-4992-a044-d62bb99b84cc::plane-group::ff1146b1961b,0.9999,0.0788,8b723372-749f-4992-a044-d62bb99b84cc::eave-chain::0:5,0.952188,0.122814,"[""room:6"", ""room:8""]","[""room:0"", ""room:2"", ""room:6"", ""room:7"", ""room:8""]",2,5
