uuid,story,target_kind,target_index,element_id,target_area_xz_m2,target_azimuth_deg,target_inclination_deg,raw_match_count,raw_xz_coverage,raw_room_trust_mean,raw_normal_dot_p50,raw_azimuth_delta_p50_deg,raw_inclination_delta_p50_deg,ridge_edge_support_len_m,eave_edge_support_len_m,supported_eave_chain_count,supported_eave_chain_total_length_m,best_eave_chain_id,best_eave_chain_support_score,conflicting_raw_pair_count,orientation_support_score,retention_support_score,orientation_flag,retention_flag,split_flag,source_edge_ids,source_edge_overlap_m,source_edge_alignment_deg,source_edge_height_residual_m,building_part_ids,source_part_ids,crossed_part_ids,in_main_body,in_extension,crosses_main_extension_boundary
5831141f-829c-4adb-9bae-289c2140c72d,2,ridge_eave_plane_group,1,5831141f-829c-4adb-9bae-289c2140c72d::ridge-eave-candidate::plane-group::a3df864b41ab,53.033942,119.99687,25.00639,6,0.293035,0.589912,0.877247,1.462523,27.557196,0.0,0.0,5,25.225993,5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:0,0.89972,0,0.674204,0.410646,medium,drop_candidate,False,"[""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:0"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:1"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:2"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:3"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:4""]",25.225993,0.50264,2.208227,"[""building-part:858c8890770a7adfaa58""]","[""building-part:858c8890770a7adfaa58""]","[""building-part:fbdf5391a8d766a97612""]",True,True,True
5831141f-829c-4adb-9bae-289c2140c72d,2,ridge_eave_plane_group,2,5831141f-829c-4adb-9bae-289c2140c72d::ridge-eave-candidate::plane-group::6a88a8bb217e,53.033942,119.357624,52.407321,6,0.293035,0.589912,0.999647,0.823277,1.053649,0.0,0.0,5,25.225993,5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:3,0.970323,0,0.735404,0.435126,medium,drop_candidate,False,"[""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:0"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:1"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:2"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:3"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:4""]",25.225993,0.649749,0.195696,"[""building-part:fbdf5391a8d766a97612""]","[""building-part:fbdf5391a8d766a97612""]","[""building-part:fbdf5391a8d766a97612""]",False,True,True
5831141f-829c-4adb-9bae-289c2140c72d,2,ridge_eave_plane_group,3,5831141f-829c-4adb-9bae-289c2140c72d::ridge-eave-candidate::plane-group::bd4d79aa1de7,53.033942,299.357626,52.80775,6,0.293035,0.589912,0.283798,179.176721,1.12469,0.0,0.0,5,25.225993,5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:1,0.961478,0,0.37748,0.291956,weak,drop_candidate,False,"[""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:0"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:1"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:2"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:3"", ""5831141f-829c-4adb-9bae-289c2140c72d::eave-chain::2:4""]",25.225993,0.649747,2.374705,"[""building-part:fbdf5391a8d766a97612""]","[""building-part:fbdf5391a8d766a97612""]","[""building-part:fbdf5391a8d766a97612""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,candidate_oblique,0,59b505e7-b384-451b-90b1-80f2654dd10d::ceiling-oblique::ceiling-oblique:0,10.967855,141.893275,47.216756,3,0.723872,1.0,0.999927,0.597161,0.535282,14.281046,7.139638,2,7.139638,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:2,0.990206,0,0.944738,0.889534,strong,keep,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:2"", ""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:5""]",7.139638,0.220011,0.052964,"[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,candidate_oblique,1,59b505e7-b384-451b-90b1-80f2654dd10d::ceiling-oblique::ceiling-oblique:1,9.66035,231.893288,49.82472,0,0.0,0.0,,,,0.0,1.092955,1,1.092955,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8,0.933864,0,0.0,0.054648,weak,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8""]",1.092955,0.00046,0.264479,"[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,candidate_oblique,2,59b505e7-b384-451b-90b1-80f2654dd10d::ceiling-oblique::ceiling-oblique:2,12.243255,51.89328,50.096413,4,0.251905,0.728261,0.543708,70.648057,5.684192,0.0,1.092955,1,1.092955,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8,0.952147,0,0.540713,0.409804,weak,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8""]",1.092955,0.000452,0.019828,"[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,candidate_oblique,3,59b505e7-b384-451b-90b1-80f2654dd10d::ceiling-oblique::ceiling-oblique:3,15.595672,321.881986,47.23729,4,0.448043,0.605812,0.999491,0.603041,1.623178,7.652893,0.0,2,5.170931,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:7,0.996559,0,0.771098,0.700278,strong,keep,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:7"", ""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:9""]",5.170931,0.312669,0.002747,"[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,committed_oblique,0,59b505e7-b384-451b-90b1-80f2654dd10d::roof-oblique::oblique:0,2.009196,141.90387,47.208594,0,0.0,0.0,,,,0.0,0.0,0,0.0,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:2,0.698375,0,0.0,0.0,weak,drop_candidate,False,[],0.0,,,"[""building-part:0251749fc9c5b2d4a64f"", ""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0251749fc9c5b2d4a64f"", ""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]",True,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,committed_oblique,1,59b505e7-b384-451b-90b1-80f2654dd10d::roof-oblique::oblique:1,14.317729,231.894321,49.823167,4,0.402812,1.0,0.543338,89.998815,26.314981,0.0,0.0,1,1.092955,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8,0.681027,0,0.652231,0.469792,medium,maybe,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8""]",1.092955,0.00046,0.264404,"[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,committed_oblique,2,59b505e7-b384-451b-90b1-80f2654dd10d::roof-oblique::oblique:2,10.877246,51.897222,50.100064,4,0.233551,0.605812,0.543075,70.951043,6.561117,0.0,1.092955,1,1.092955,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8,0.974514,0,0.499991,0.377845,weak,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:8""]",1.092955,0.000452,0.020128,"[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,2,committed_oblique,3,59b505e7-b384-451b-90b1-80f2654dd10d::roof-oblique::oblique:3,2.436306,321.888216,47.233155,1,0.090315,1.0,0.679017,38.111784,47.233155,0.0,1.483845,1,1.483845,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:0,0.893543,0,0.657571,0.446122,medium,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::2:0""]",1.483845,0.012403,2.408082,"[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,1,ridge_eave_plane_group,0,59b505e7-b384-451b-90b1-80f2654dd10d::ridge-eave-candidate::plane-group::67cbe481196a,78.326649,141.893275,47.216718,1,0.035923,1.0,0.679227,141.893275,47.216718,0.0,0.0,2,2.77428,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0,0.866489,0,0.646798,0.350215,medium,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0"", ""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:2""]",2.77428,1.256654,6.198997,"[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0ca1111167ce5ac762ae"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0251749fc9c5b2d4a64f""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,1,ridge_eave_plane_group,1,59b505e7-b384-451b-90b1-80f2654dd10d::ridge-eave-candidate::plane-group::814c6ba9134f,78.326649,321.88232,47.237825,1,0.035923,1.0,0.678957,38.11768,47.237825,0.0,0.0,2,2.77428,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0,0.866197,0,0.646663,0.350161,medium,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0"", ""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:2""]",2.77428,1.267609,4.610204,"[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:d262d1d7b79c95f54ab8"", ""building-part:e8a15acd6973fee08fec""]","[""building-part:0251749fc9c5b2d4a64f""]",False,True,True
59b505e7-b384-451b-90b1-80f2654dd10d,1,ridge_eave_plane_group,2,59b505e7-b384-451b-90b1-80f2654dd10d::ridge-eave-candidate::plane-group::cf1a80f76e5e,78.326649,321.396706,44.228135,1,0.035923,1.0,0.716568,38.603294,44.228135,0.0,0.0,2,2.77428,59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0,0.853247,0,0.665469,0.357683,medium,drop_candidate,False,"[""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:0"", ""59b505e7-b384-451b-90b1-80f2654dd10d::eave-chain::1:2""]",2.77428,1.753223,3.813831,"[""building-part:0251749fc9c5b2d4a64f""]","[""building-part:0251749fc9c5b2d4a64f""]","[""building-part:0251749fc9c5b2d4a64f""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,candidate_oblique,0,5a97cb51-78cd-40c7-9dd5-423bdea306a6::ceiling-oblique::ceiling-oblique:0,4.387458,256.764223,30.660422,1,0.988198,0.444444,0.999999,0.184083,0.001049,7.832698,0.0,0,0.0,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10,0.399999,0,0.830972,0.884168,strong,keep,False,[],0.0,,,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,candidate_oblique,1,5a97cb51-78cd-40c7-9dd5-423bdea306a6::ceiling-oblique::ceiling-oblique:1,12.174014,76.76422,14.145424,2,0.996402,0.444444,0.984569,47.604805,6.713878,8.456291,0.0,0,0.0,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:8,0.618738,0,0.824898,0.884363,strong,keep,False,[],0.0,,,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,committed_oblique,0,5a97cb51-78cd-40c7-9dd5-423bdea306a6::roof-oblique::oblique:0,32.423142,256.759778,30.665088,4,0.866061,0.861111,0.860163,90.0,30.665088,7.832698,12.932557,8,44.466504,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10,0.899999,0,0.861627,0.890679,strong,keep,False,"[""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:1"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:12"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:13"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:5"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:7"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:8""]",44.466504,0.003785,2.545671,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,committed_oblique,1,5a97cb51-78cd-40c7-9dd5-423bdea306a6::roof-oblique::oblique:1,121.723411,76.764552,14.147895,10,0.954989,0.813889,0.969668,76.764552,14.147895,1.246959,12.984102,8,44.466504,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6,0.96449,0,0.919998,0.938707,strong,keep,False,"[""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:1"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:12"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:13"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:5"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:7"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:8""]",44.466504,0.003782,0.700759,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:2ef2fbbd40e9d320b138"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:2ef2fbbd40e9d320b138"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:2ef2fbbd40e9d320b138"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,ridge_eave_plane_group,0,5a97cb51-78cd-40c7-9dd5-423bdea306a6::ridge-eave-candidate::plane-group::a941b7458c94,153.067026,256.764223,30.660424,11,0.943027,0.780303,0.860205,103.235777,30.660424,9.079657,31.495474,8,44.466504,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10,0.899995,0,0.852799,0.905312,strong,keep,False,"[""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:1"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:12"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:13"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:5"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:7"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:8""]",44.466504,0.003785,2.544708,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:2ef2fbbd40e9d320b138"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,ridge_eave_plane_group,1,5a97cb51-78cd-40c7-9dd5-423bdea306a6::ridge-eave-candidate::plane-group::34aa1ef68d3c,153.067026,76.76422,14.145418,11,0.943027,0.780303,0.969679,76.76422,14.145418,9.079657,31.495474,8,44.466504,5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6,0.964178,0,0.907536,0.927207,strong,keep,False,"[""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:1"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:10"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:12"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:13"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:5"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:6"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:7"", ""5a97cb51-78cd-40c7-9dd5-423bdea306a6::eave-chain::0:8""]",44.466504,0.003782,0.700635,"[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:f1beac5cc24526d4d75d""]","[""building-part:069ecced8cc519476d11"", ""building-part:2b09cf12af9ae54524f3"", ""building-part:2ef2fbbd40e9d320b138"", ""building-part:68edd3a59cdd10e0bfd3"", ""building-part:f1beac5cc24526d4d75d""]",True,True,True
5c557e06-393e-466e-a957-f7391b76b8ff,0,candidate_oblique,0,5c557e06-393e-466e-a957-f7391b76b8ff::ceiling-oblique::ceiling-oblique:0,33.575935,133.548015,8.769046,4,0.960043,0.742304,0.994152,67.384868,0.669306,0.0,31.243981,6,67.172764,5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1,0.996246,0,0.911776,0.931309,strong,keep,False,"[""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:0"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:3"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:4"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:5"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7""]",67.172764,0.831018,0.349522,"[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]",True,True,True
5c557e06-393e-466e-a957-f7391b76b8ff,0,candidate_oblique,1,5c557e06-393e-466e-a957-f7391b76b8ff::ceiling-oblique::ceiling-oblique:1,64.88688,313.582446,15.358405,17,0.622159,0.595863,0.994287,7.206096,6.094781,3.799886,24.020937,7,70.256324,5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:9,0.996499,0,0.800334,0.766893,strong,keep,False,"[""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:0"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:3"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:4"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:5"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:9""]",70.256324,0.686617,0.132362,"[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]",True,True,True
5c557e06-393e-466e-a957-f7391b76b8ff,0,candidate_oblique,2,5c557e06-393e-466e-a957-f7391b76b8ff::ceiling-oblique::ceiling-oblique:2,36.372912,313.549885,10.098656,16,0.912622,0.570604,0.997882,7.77213,0.984131,3.799886,42.601783,6,67.172764,5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7,0.994276,0,0.852646,0.878746,strong,keep,False,"[""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:0"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:3"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:4"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:5"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7""]",67.172764,0.831018,0.023486,"[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]",True,True,True
5c557e06-393e-466e-a957-f7391b76b8ff,0,committed_oblique,0,5c557e06-393e-466e-a957-f7391b76b8ff::roof-oblique::oblique:0,33.098545,133.542064,8.766624,5,0.981937,0.725187,0.988317,46.457936,1.163536,0.0,31.243981,6,67.172764,5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1,0.996274,0,0.908102,0.935475,strong,keep,False,"[""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:0"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:3"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:4"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:5"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7""]",67.172764,0.831018,0.349317,"[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]",True,True,True
5c557e06-393e-466e-a957-f7391b76b8ff,0,committed_oblique,1,5c557e06-393e-466e-a957-f7391b76b8ff::roof-oblique::oblique:1,21.258088,313.587944,15.356444,8,0.9396,0.613456,0.994527,2.431322,5.858913,0.0,21.664513,7,70.256324,5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:9,0.996496,0,0.86922,0.897437,strong,keep,False,"[""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:0"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:1"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:3"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:4"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:5"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:7"", ""5c557e06-393e-466e-a957-f7391b76b8ff::eave-chain::0:9""]",70.256324,0.686617,0.132364,"[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]","[""building-part:8c7d0caf928581fb51a1"", ""building-part:b6fb2d23fcfbc315cd02""]",True,True,True
