uuid,story,room_index,n_planes,n_corners_total,trust_score,p50_dist_m,p95_dist_m
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,1,1,8,1.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,2,1,4,1.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,3,22,83,0.916,0.0,0.305
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,4,1,8,1.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,5,1,10,1.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,6,1,6,1.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,7,1,4,0.5,2.698,5.395
9c42b8bc-b55c-427b-b695-9d073c5f8a75,0,8,12,53,0.698,0.173,2.756
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,9,6,26,0.654,0.001,0.616
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,10,10,43,0.442,0.523,2.363
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,11,4,17,0.647,0.038,1.242
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,12,3,12,0.917,0.018,0.541
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,13,3,11,1.0,0.0,0.075
9c80d7ae-2804-4b2f-83bb-544927398846,0,0,1,8,0.625,0.0,0.435
9c80d7ae-2804-4b2f-83bb-544927398846,0,1,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,2,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,3,2,8,0.625,0.081,0.479
9c80d7ae-2804-4b2f-83bb-544927398846,0,4,1,6,0.833,0.0,1.018
9c80d7ae-2804-4b2f-83bb-544927398846,0,5,6,21,0.714,0.19,1.054
9c80d7ae-2804-4b2f-83bb-544927398846,0,6,3,13,1.0,0.0,0.247
9c80d7ae-2804-4b2f-83bb-544927398846,0,7,1,10,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,8,1,4,0.75,0.0,0.35
9c80d7ae-2804-4b2f-83bb-544927398846,0,9,1,6,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,10,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,11,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,12,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,13,1,4,0.5,0.784,1.569
9c80d7ae-2804-4b2f-83bb-544927398846,0,14,1,4,0.75,0.0,2.635
9c80d7ae-2804-4b2f-83bb-544927398846,1,15,2,9,0.889,0.0,0.197
9c80d7ae-2804-4b2f-83bb-544927398846,1,16,1,4,1.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,1,17,3,13,0.846,0.011,0.416
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,0,1,4,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,1,1,4,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,2,1,4,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,3,1,6,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,4,1,4,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,5,1,6,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,6,1,8,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,7,1,4,1.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,8,9,34,0.971,0.0,0.197
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,0,1,4,0.75,0.0,2.084
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,1,1,6,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,2,1,8,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,3,1,4,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,4,1,4,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,5,1,4,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,6,1,4,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,7,1,8,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,8,1,4,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,9,1,6,1.0,0.0,0.0
a085ad69-b4d4-4296-bc5e-731a0cceec5e,0,10,2,8,1.0,0.113,0.197
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,2,0,2,9,0.556,0.002,1.11
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,2,1,2,10,1.0,0.0,0.007
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,2,2,14,48,0.604,0.0,1.358
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,2,3,1,7,0.714,0.0,0.95
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,1,4,1,4,1.0,0.0,0.0
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,1,5,2,9,0.778,0.0,0.627
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,1,6,6,24,0.583,0.158,1.761
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,0,7,5,18,0.889,0.0,0.495
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,0,8,1,4,1.0,0.0,0.0
a1ac389f-7406-4ddf-a270-d9a5e72dbf51,0,9,3,16,0.75,0.003,1.18
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,0,9,50,1.0,0.0,0.107
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,1,1,6,1.0,0.0,0.0
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,2,1,6,1.0,0.0,0.0
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,3,1,10,1.0,0.0,0.0
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,4,8,44,1.0,0.023,0.104
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,5,11,41,0.439,0.401,1.043
a317a543-06cf-4f1b-97d2-139c26c1cb13,1,6,10,37,0.351,0.379,0.751
a317a543-06cf-4f1b-97d2-139c26c1cb13,0,7,5,19,0.579,0.253,0.936
a317a543-06cf-4f1b-97d2-139c26c1cb13,2,8,16,56,0.393,0.479,1.859
a317a543-06cf-4f1b-97d2-139c26c1cb13,2,9,4,15,0.467,1.385,2.401
a317a543-06cf-4f1b-97d2-139c26c1cb13,2,10,21,86,0.57,0.151,1.643
a317a543-06cf-4f1b-97d2-139c26c1cb13,2,11,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,0,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,1,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,2,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,3,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,4,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,5,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,6,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,7,1,4,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,8,1,6,1.0,0.0,0.0
a3997c27-0367-483e-a462-64847105997d,0,9,1,4,0.75,0.0,0.944
a3997c27-0367-483e-a462-64847105997d,0,10,1,4,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,1,0,8,32,0.969,0.016,0.221
a430ffa9-a314-4352-8b54-dfbd04634861,1,1,2,8,1.0,0.002,0.006
a430ffa9-a314-4352-8b54-dfbd04634861,1,2,1,4,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,1,3,2,8,1.0,0.005,0.013
a430ffa9-a314-4352-8b54-dfbd04634861,0,4,7,28,0.857,0.01,0.38
a430ffa9-a314-4352-8b54-dfbd04634861,0,5,2,10,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,0,6,7,26,1.0,0.0,0.285
a430ffa9-a314-4352-8b54-dfbd04634861,0,7,1,5,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,0,8,1,4,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,0,9,5,16,1.0,0.0,0.035
a430ffa9-a314-4352-8b54-dfbd04634861,0,10,3,12,0.917,0.0,0.219
a430ffa9-a314-4352-8b54-dfbd04634861,0,11,1,4,1.0,0.0,0.0
a430ffa9-a314-4352-8b54-dfbd04634861,0,12,1,6,1.0,0.0,0.068
a443b86f-c86a-47a7-abef-0a56893c99b0,0,1,2,9,1.0,0.0,0.0
a443b86f-c86a-47a7-abef-0a56893c99b0,0,2,1,6,1.0,0.0,0.0
a443b86f-c86a-47a7-abef-0a56893c99b0,0,3,2,12,0.667,0.137,5.512
a443b86f-c86a-47a7-abef-0a56893c99b0,0,4,2,8,1.0,0.0,0.0
a443b86f-c86a-47a7-abef-0a56893c99b0,0,5,1,8,1.0,0.0,0.0
a443b86f-c86a-47a7-abef-0a56893c99b0,1,6,6,29,0.793,0.002,1.759
a443b86f-c86a-47a7-abef-0a56893c99b0,1,7,1,12,1.0,0.0,0.0
a443b86f-c86a-47a7-abef-0a56893c99b0,1,8,6,22,0.545,0.132,0.902
a443b86f-c86a-47a7-abef-0a56893c99b0,1,9,2,13,0.846,0.0,1.35
a443b86f-c86a-47a7-abef-0a56893c99b0,1,10,6,19,0.737,0.0,1.047
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,0,0,8,26,0.577,0.001,1.249
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,1,1,8,0.875,0.0,0.536
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,2,1,4,1.0,0.0,0.0
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,3,1,4,1.0,0.0,0.0
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,4,1,5,1.0,0.0,0.0
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,5,1,4,1.0,0.0,0.0
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,6,1,6,0.667,0.0,0.55
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,1,7,6,23,0.913,0.03,2.319
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,2,8,9,34,0.912,0.0,0.883
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,2,9,4,14,1.0,0.0,0.0
a492a5d6-ab9f-4b1e-bbfe-4762c1370a40,2,10,7,24,0.625,0.299,1.851
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,0,1,6,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,1,1,4,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,2,1,4,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,3,1,4,0.75,0.0,2.021
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,4,1,4,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,5,1,4,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,6,1,10,1.0,0.0,0.023
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,7,1,4,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,8,1,8,1.0,0.0,0.0
a4d6eef3-6107-45a3-bd37-3cf2ef4e9efb,0,9,5,17,1.0,0.0,0.01
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,1,4,27,0.667,0.075,3.85
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,3,1,4,1.0,0.0,0.0
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,4,1,8,1.0,0.0,0.0
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,5,1,4,1.0,0.0,0.0
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,6,1,4,1.0,0.0,0.0
a8a3b04b-42d0-4468-8b3a-5e2135b9313b,0,7,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,0,0,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,0,1,1,5,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,0,2,19,61,0.23,0.835,2.558
a8aca518-ee19-4cef-8df9-1b574c2d43d1,0,3,1,6,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,0,4,1,6,1.0,0.0,0.091
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,6,3,12,0.917,0.074,0.559
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,7,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,8,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,9,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,1,10,1,4,1.0,0.0,0.0
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,11,2,10,1.0,0.0,0.007
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,12,2,10,1.0,0.0,0.011
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,13,6,19,0.579,0.0,1.134
a8aca518-ee19-4cef-8df9-1b574c2d43d1,2,14,9,32,0.469,0.736,0.985
aa047931-2b45-497d-a093-f637a2934699,0,0,1,4,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,0,1,1,6,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,0,2,2,10,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,0,3,4,18,0.833,0.044,0.943
aa047931-2b45-497d-a093-f637a2934699,0,4,1,6,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,0,5,2,9,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,1,6,1,6,0.833,0.0,1.198
aa047931-2b45-497d-a093-f637a2934699,1,7,1,4,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,1,8,1,4,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,1,9,1,6,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,1,10,1,4,0.75,0.0,2.933
aa047931-2b45-497d-a093-f637a2934699,1,11,1,4,0.5,0.939,1.878
aa047931-2b45-497d-a093-f637a2934699,1,12,1,6,1.0,0.0,0.0
aa047931-2b45-497d-a093-f637a2934699,1,13,1,8,1.0,0.0,0.102
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,0,1,6,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,1,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,2,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,3,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,4,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,5,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,6,1,4,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,7,1,8,1.0,0.0,0.0
ad2243cf-dac2-4f43-aa8d-37d50dc46a33,0,8,1,4,1.0,0.0,0.0
b01824fc-be43-451f-bc6e-aaab701c144d,0,0,1,5,0.8,0.0,2.648
b01824fc-be43-451f-bc6e-aaab701c144d,0,1,2,10,0.9,0.0,0.707
b01824fc-be43-451f-bc6e-aaab701c144d,0,2,7,22,1.0,0.0,0.177
b01824fc-be43-451f-bc6e-aaab701c144d,0,3,1,4,0.75,0.0,1.735
b01824fc-be43-451f-bc6e-aaab701c144d,0,4,1,4,1.0,0.0,0.0
b01824fc-be43-451f-bc6e-aaab701c144d,0,6,1,4,0.75,0.0,1.824
b01824fc-be43-451f-bc6e-aaab701c144d,0,7,3,19,0.789,0.0,2.366
b4f7407a-5941-4165-947a-a726dc432c69,0,0,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,1,1,6,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,2,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,3,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,4,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,5,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,6,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,7,1,4,1.0,0.0,0.0
b4f7407a-5941-4165-947a-a726dc432c69,0,8,1,4,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,0,1,6,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,1,1,6,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,2,7,24,0.542,0.0,0.663
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,3,1,6,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,4,1,4,0.75,0.0,0.299
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,5,1,4,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,6,1,6,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,1,7,3,20,1.0,0.0,0.002
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,0,8,1,4,1.0,0.0,0.0
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,9,11,38,1.0,0.005,0.112
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,10,2,12,0.833,0.005,0.369
b53c11aa-8db7-4aad-a24d-3ffa9eeff5de,2,11,4,15,1.0,0.0,0.005
b65126ae-ccca-4032-876f-e9c1c059862c,0,0,1,4,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,0,1,2,14,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,0,2,1,4,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,0,3,1,4,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,0,4,1,4,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,1,5,1,6,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,1,6,1,6,1.0,0.0,0.0
b65126ae-ccca-4032-876f-e9c1c059862c,1,7,6,27,0.519,0.277,1.51
b65126ae-ccca-4032-876f-e9c1c059862c,2,8,2,8,0.5,0.69,1.388
b65126ae-ccca-4032-876f-e9c1c059862c,2,9,1,5,1.0,0.015,0.025
b65126ae-ccca-4032-876f-e9c1c059862c,2,10,12,45,0.244,1.169,3.107
b65126ae-ccca-4032-876f-e9c1c059862c,2,11,10,33,0.455,0.538,1.064
b65126ae-ccca-4032-876f-e9c1c059862c,2,12,2,8,0.5,0.995,2.016
b8782b87-5800-42dd-8926-07d8f11cafc0,0,0,1,6,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,1,1,4,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,2,1,4,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,3,1,4,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,4,1,6,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,5,1,4,0.75,0.0,1.259
b8782b87-5800-42dd-8926-07d8f11cafc0,0,6,1,4,1.0,0.0,0.0
b8782b87-5800-42dd-8926-07d8f11cafc0,0,7,2,14,0.714,0.047,1.868
b8782b87-5800-42dd-8926-07d8f11cafc0,0,9,1,6,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,0,0,1,4,0.75,0.0,0.872
b8cefbc4-bb4e-4d53-be56-990780166cae,0,1,13,59,0.797,0.001,0.757
b8cefbc4-bb4e-4d53-be56-990780166cae,0,2,1,4,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,0,3,3,10,0.7,0.025,0.885
b8cefbc4-bb4e-4d53-be56-990780166cae,0,4,1,4,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,0,5,1,4,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,0,6,2,8,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,1,7,23,77,0.584,0.253,0.75
b8cefbc4-bb4e-4d53-be56-990780166cae,1,8,1,4,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,1,9,1,6,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,1,10,1,4,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,1,11,1,6,1.0,0.0,0.0
b8cefbc4-bb4e-4d53-be56-990780166cae,2,12,2,8,1.0,0.002,0.005
b8cefbc4-bb4e-4d53-be56-990780166cae,2,13,9,35,0.714,0.001,1.224
b8cefbc4-bb4e-4d53-be56-990780166cae,2,14,7,24,0.625,0.076,1.338
b8cefbc4-bb4e-4d53-be56-990780166cae,2,15,2,8,1.0,0.002,0.034
b8cefbc4-bb4e-4d53-be56-990780166cae,2,16,18,59,0.356,0.564,1.774
b8def755-9829-4141-8ecb-3e71ef446d0d,0,0,1,4,1.0,0.0,0.0
b8def755-9829-4141-8ecb-3e71ef446d0d,0,1,16,60,0.717,0.0,0.659
b8def755-9829-4141-8ecb-3e71ef446d0d,0,2,1,4,0.75,0.0,1.873
b8def755-9829-4141-8ecb-3e71ef446d0d,0,3,1,4,0.75,0.0,1.872
b8def755-9829-4141-8ecb-3e71ef446d0d,0,4,5,17,0.471,1.009,1.225
b8def755-9829-4141-8ecb-3e71ef446d0d,1,5,1,4,1.0,0.0,0.0
b8def755-9829-4141-8ecb-3e71ef446d0d,1,6,1,6,1.0,0.0,0.0
b8def755-9829-4141-8ecb-3e71ef446d0d,1,7,1,4,1.0,0.0,0.0
b8def755-9829-4141-8ecb-3e71ef446d0d,1,8,1,6,1.0,0.0,0.0
b8def755-9829-4141-8ecb-3e71ef446d0d,1,9,2,7,0.429,0.871,1.982
b8def755-9829-4141-8ecb-3e71ef446d0d,2,10,19,63,0.349,1.509,3.197
b8def755-9829-4141-8ecb-3e71ef446d0d,2,11,3,12,0.667,0.008,0.84
b8f923d9-dc6a-4cc2-b99c-b98bb7d01f57,0,0,2,7,1.0,0.0,0.293
b8f923d9-dc6a-4cc2-b99c-b98bb7d01f57,0,1,8,27,0.815,0.0,0.619
b9575f6d-aa02-4540-ba49-d8e823a41067,0,0,1,6,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,1,1,4,0.75,0.0,0.317
b9575f6d-aa02-4540-ba49-d8e823a41067,0,2,1,4,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,3,1,4,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,4,2,10,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,5,1,6,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,6,1,4,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,7,1,4,1.0,0.0,0.0
b9575f6d-aa02-4540-ba49-d8e823a41067,0,8,1,4,1.0,0.0,0.0
bad532ea-75de-411a-a390-77f4d6a93ff8,4,0,23,75,0.253,1.311,3.806
bad532ea-75de-411a-a390-77f4d6a93ff8,3,1,2,9,0.778,0.0,0.551
bad532ea-75de-411a-a390-77f4d6a93ff8,3,2,1,6,1.0,0.0,0.0
bad532ea-75de-411a-a390-77f4d6a93ff8,3,3,1,4,1.0,0.0,0.0
bad532ea-75de-411a-a390-77f4d6a93ff8,3,4,1,8,1.0,0.0,0.0
bad532ea-75de-411a-a390-77f4d6a93ff8,2,5,16,55,0.473,0.356,0.669
bad532ea-75de-411a-a390-77f4d6a93ff8,1,6,11,36,0.444,0.437,1.856
bad532ea-75de-411a-a390-77f4d6a93ff8,0,7,2,15,0.533,0.0,1.553
bad532ea-75de-411a-a390-77f4d6a93ff8,0,8,2,8,1.0,0.0,0.174
bad532ea-75de-411a-a390-77f4d6a93ff8,0,9,7,26,0.808,0.0,0.466
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,0,1,6,1.0,0.0,0.0
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,1,1,4,0.75,0.0,1.039
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,2,1,4,1.0,0.0,0.0
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,3,8,40,0.75,0.005,1.389
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,4,1,5,0.8,0.0,0.962
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,5,2,8,1.0,0.004,0.008
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,6,1,4,1.0,0.0,0.0
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,7,1,4,1.0,0.0,0.0
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,0,9,4,16,0.75,0.114,0.697
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,0,2,11,1.0,0.0,0.0
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,1,2,12,1.0,0.0,0.0
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,2,1,6,1.0,0.0,0.0
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,3,3,12,1.0,0.0,0.044
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,4,1,6,1.0,0.0,0.0
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,5,6,24,0.583,0.134,0.968
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,1,6,6,20,0.95,0.0,0.243
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,7,4,18,1.0,0.0,0.137
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,8,13,46,1.0,0.0,0.273
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,9,6,20,1.0,0.0,0.041
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,10,14,45,0.556,0.179,1.594
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,2,11,4,18,1.0,0.0,0.188
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,3,12,9,27,0.63,0.0,2.033
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,3,13,4,12,0.5,0.703,2.114
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,0,14,2,8,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,0,0,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,0,1,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,0,2,1,6,1.0,0.0,0.0
