uuid,story,room_index,n_planes_scored,n_disagree,disagreement_rate,building_n_stories,is_top_story,is_ground_story,is_only_story,exterior_edge_frac,perimeter_m,max_floor_dim_m,floor_area_m2,aspect_ratio
466d0aa8-7021-4825-8f7b-b954c824c13a,0,0,1,0,0.0,2,False,True,False,1.0,11.24,3.85,7.81,1.04
466d0aa8-7021-4825-8f7b-b954c824c13a,0,2,1,0,0.0,2,False,True,False,0.502,11.79,3.99,8.81,1.02
466d0aa8-7021-4825-8f7b-b954c824c13a,1,8,2,1,0.5,2,True,False,False,0.504,14.09,4.79,12.54,1.01
466d0aa8-7021-4825-8f7b-b954c824c13a,1,9,2,1,0.5,2,True,False,False,0.504,13.98,5.18,12.33,1.21
466d0aa8-7021-4825-8f7b-b954c824c13a,1,10,8,3,0.375,2,True,False,False,0.134,47.67,12.09,23.8,1.44
466d0aa8-7021-4825-8f7b-b954c824c13a,1,11,2,1,0.5,2,True,False,False,0.267,9.91,3.51,6.01,1.08
466d0aa8-7021-4825-8f7b-b954c824c13a,1,12,2,1,0.5,2,True,False,False,0.221,8.39,2.88,4.4,1.01
466d0aa8-7021-4825-8f7b-b954c824c13a,1,13,2,1,0.5,2,True,False,False,0.504,14.31,5.31,12.86,1.22
466d0aa8-7021-4825-8f7b-b954c824c13a,1,14,2,1,0.5,2,True,False,False,0.504,14.32,4.91,12.86,1.03
46ea557e-3151-43d2-b72b-f212290516cc,0,0,6,3,0.5,1,True,False,True,0.451,26.31,9.56,34.99,1.14
46ea557e-3151-43d2-b72b-f212290516cc,0,1,1,0,0.0,1,True,False,True,0.245,8.82,3.13,4.84,1.01
46ea557e-3151-43d2-b72b-f212290516cc,0,2,1,0,0.0,1,True,False,True,0.234,12.35,4.35,9.52,1.0
46ea557e-3151-43d2-b72b-f212290516cc,0,3,1,0,0.0,1,True,False,True,0.002,26.7,6.13,6.5,1.12
46ea557e-3151-43d2-b72b-f212290516cc,0,4,1,0,0.0,1,True,False,True,0.53,11.68,4.13,8.51,1.01
46ea557e-3151-43d2-b72b-f212290516cc,0,5,1,0,0.0,1,True,False,True,0.523,11.84,3.73,6.73,1.05
46ea557e-3151-43d2-b72b-f212290516cc,0,6,1,0,0.0,1,True,False,True,0.38,20.95,7.52,16.66,1.31
46ea557e-3151-43d2-b72b-f212290516cc,0,7,1,0,0.0,1,True,False,True,0.745,15.72,5.55,15.29,1.01
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,0,1,0,0.0,1,True,False,True,0.035,11.5,4.8,5.52,1.73
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,1,1,0,0.0,1,True,False,True,0.598,14.02,4.67,11.78,1.08
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,2,1,0,0.0,1,True,False,True,0.63,14.58,4.96,11.78,1.11
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,3,1,0,0.0,1,True,False,True,0.282,17.54,5.2,13.6,1.02
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,4,1,0,0.0,1,True,False,True,0.068,27.71,7.53,7.27,1.43
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,5,1,0,0.0,1,True,False,True,0.203,10.59,3.62,7.04,1.04
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,6,3,2,0.667,1,True,False,True,0.578,21.7,7.47,27.43,1.14
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,7,3,2,0.667,1,True,False,True,0.139,53.21,12.29,35.57,1.34
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,8,1,0,0.0,1,True,False,True,0.201,8.47,2.72,3.8,1.02
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,9,1,0,0.0,1,True,False,True,0.261,12.96,4.27,9.13,1.04
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,10,1,0,0.0,1,True,False,True,0.486,14.32,4.81,12.81,1.02
494a97c4-ab7e-4021-9345-c46fecfd1d67,0,11,1,0,0.0,1,True,False,True,0.48,10.2,3.71,6.05,1.21
4fe068d2-f39e-47ed-8c15-35b6396862bf,2,0,1,0,0.0,3,True,False,False,0.49,20.13,5.83,24.87,1.29
4fe068d2-f39e-47ed-8c15-35b6396862bf,2,1,1,0,0.0,3,True,False,False,0.435,15.7,4.45,15.1,1.23
4fe068d2-f39e-47ed-8c15-35b6396862bf,2,2,1,0,0.0,3,True,False,False,0.0,54.45,13.29,4.46,1.55
4fe068d2-f39e-47ed-8c15-35b6396862bf,2,3,1,0,0.0,3,True,False,False,0.535,21.66,6.01,25.86,1.19
4fe068d2-f39e-47ed-8c15-35b6396862bf,2,5,1,0,0.0,3,True,False,False,0.488,17.15,4.8,18.22,1.19
4fe068d2-f39e-47ed-8c15-35b6396862bf,0,6,1,0,0.0,3,False,True,False,0.621,14.54,4.4,12.74,1.44
4fe068d2-f39e-47ed-8c15-35b6396862bf,0,7,1,0,0.0,3,False,True,False,0.124,20.62,5.7,12.53,1.22
4fe068d2-f39e-47ed-8c15-35b6396862bf,0,8,1,0,0.0,3,False,True,False,0.353,19.43,6.33,14.73,1.73
4fe068d2-f39e-47ed-8c15-35b6396862bf,0,9,3,1,0.333,3,False,True,False,0.492,8.29,2.84,4.01,1.85
4fe068d2-f39e-47ed-8c15-35b6396862bf,0,10,1,0,0.0,3,False,True,False,0.338,12.26,4.4,7.75,2.31
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,0,0,1,0,0.0,2,False,True,False,0.275,38.15,8.39,26.29,1.04
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,0,2,1,0,0.0,2,False,True,False,0.491,11.07,4.01,6.84,1.49
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,1,4,3,1,0.333,2,True,False,False,0.749,23.1,6.39,27.18,1.03
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,1,5,4,1,0.25,2,True,False,False,0.668,16.59,5.63,15.17,1.35
52f91e67-3891-4729-8bf3-be2c0a6a0d04,1,1,1,0,0.0,3,False,False,False,0.165,17.96,4.54,9.91,1.37
52f91e67-3891-4729-8bf3-be2c0a6a0d04,1,2,1,0,0.0,3,False,False,False,0.324,8.79,3.1,4.25,2.07
52f91e67-3891-4729-8bf3-be2c0a6a0d04,1,3,1,0,0.0,3,False,False,False,0.781,21.3,6.27,27.75,1.32
52f91e67-3891-4729-8bf3-be2c0a6a0d04,2,4,15,2,0.133,3,True,False,False,1.0,30.04,8.33,45.39,1.3
52f91e67-3891-4729-8bf3-be2c0a6a0d04,0,6,6,0,0.0,3,False,True,False,0.685,35.55,8.41,44.93,1.17
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,0,1,0,0.0,1,True,False,True,0.036,42.08,7.43,8.22,1.03
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,1,1,0,0.0,1,True,False,True,0.175,10.86,3.8,6.99,1.27
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,2,1,0,0.0,1,True,False,True,0.48,9.75,3.21,5.55,1.18
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,3,1,0,0.0,1,True,False,True,0.467,13.43,4.53,10.38,1.27
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,4,1,0,0.0,1,True,False,True,0.242,8.79,2.83,4.81,1.06
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,5,1,0,0.0,1,True,False,True,0.332,26.07,8.09,33.91,1.07
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,6,1,0,0.0,1,True,False,True,0.357,22.11,8.05,15.38,1.74
53ba9e35-1aeb-43e2-87d2-27be83b949f5,0,7,1,0,0.0,1,True,False,True,0.485,13.02,4.18,10.56,1.06
53c380e7-407e-48f7-8c72-b449e2334798,0,0,3,0,0.0,1,True,False,True,0.517,37.03,12.23,55.38,1.57
53c380e7-407e-48f7-8c72-b449e2334798,0,1,2,0,0.0,1,True,False,True,0.371,15.25,3.66,7.24,1.41
53c380e7-407e-48f7-8c72-b449e2334798,0,2,2,0,0.0,1,True,False,True,0.482,17.01,5.59,16.96,1.36
53c380e7-407e-48f7-8c72-b449e2334798,0,3,2,0,0.0,1,True,False,True,0.237,5.31,1.69,1.72,1.25
53c380e7-407e-48f7-8c72-b449e2334798,0,4,2,0,0.0,1,True,False,True,0.094,34.94,6.52,8.52,1.57
53c380e7-407e-48f7-8c72-b449e2334798,0,5,2,0,0.0,1,True,False,True,0.317,17.48,3.79,7.84,1.37
53c380e7-407e-48f7-8c72-b449e2334798,0,6,2,0,0.0,1,True,False,True,0.068,20.43,7.3,11.81,1.8
53c380e7-407e-48f7-8c72-b449e2334798,0,7,2,0,0.0,1,True,False,True,0.196,7.9,2.46,3.83,1.2
56108837-05d5-4fe4-bfd5-aec6b649d825,0,0,1,0,0.0,1,True,False,True,0.484,11.12,3.27,6.92,1.11
56108837-05d5-4fe4-bfd5-aec6b649d825,0,1,1,0,0.0,1,True,False,True,0.109,12.04,4.61,5.94,2.21
56108837-05d5-4fe4-bfd5-aec6b649d825,0,2,1,0,0.0,1,True,False,True,0.207,9.27,2.81,5.31,1.17
56108837-05d5-4fe4-bfd5-aec6b649d825,0,3,1,0,0.0,1,True,False,True,0.178,7.02,2.24,2.98,1.3
56108837-05d5-4fe4-bfd5-aec6b649d825,0,4,1,0,0.0,1,True,False,True,0.283,13.35,3.99,9.1,1.27
56108837-05d5-4fe4-bfd5-aec6b649d825,0,5,2,1,0.5,1,True,False,True,0.729,9.17,3.25,4.53,1.7
56108837-05d5-4fe4-bfd5-aec6b649d825,0,6,1,0,0.0,1,True,False,True,0.186,49.95,8.5,27.72,1.05
56108837-05d5-4fe4-bfd5-aec6b649d825,0,7,1,0,0.0,1,True,False,True,0.656,12.87,4.6,9.05,1.74
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,0,1,0,0.0,1,True,False,True,0.486,9.93,3.61,5.78,1.17
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,1,1,0,0.0,1,True,False,True,0.328,19.2,7.26,9.95,1.81
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,2,1,0,0.0,1,True,False,True,0.322,24.85,7.93,33.05,1.01
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,3,1,0,0.0,1,True,False,True,0.208,10.32,3.38,4.79,1.14
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,4,1,0,0.0,1,True,False,True,0.479,9.47,3.36,5.46,1.11
573ee2ba-67b9-4bb0-b4ba-47015d09377c,0,5,1,0,0.0,1,True,False,True,0.228,31.98,6.87,13.84,1.27
5831141f-829c-4adb-9bae-289c2140c72d,1,5,2,1,0.5,3,False,False,False,0.224,14.22,3.97,7.47,1.06
5831141f-829c-4adb-9bae-289c2140c72d,1,6,4,3,0.75,3,False,False,False,0.089,45.23,9.08,8.79,1.06
5831141f-829c-4adb-9bae-289c2140c72d,2,8,5,1,0.2,3,True,False,False,0.417,25.17,9.05,13.93,1.84
5831141f-829c-4adb-9bae-289c2140c72d,2,10,12,2,0.167,3,True,False,False,0.493,19.53,7.07,15.44,1.63
59b505e7-b384-451b-90b1-80f2654dd10d,1,1,2,0,0.0,3,False,False,False,0.001,29.2,5.11,6.73,1.0
59b505e7-b384-451b-90b1-80f2654dd10d,1,3,1,0,0.0,3,False,False,False,0.25,6.6,2.41,2.81,1.14
59b505e7-b384-451b-90b1-80f2654dd10d,2,6,2,1,0.5,3,True,False,False,0.49,13.71,4.88,11.12,1.07
59b505e7-b384-451b-90b1-80f2654dd10d,2,7,9,6,0.667,3,True,False,False,0.242,11.22,4.08,6.82,1.14
59b505e7-b384-451b-90b1-80f2654dd10d,2,8,2,1,0.5,3,True,False,False,0.182,43.14,8.61,15.04,1.19
59b505e7-b384-451b-90b1-80f2654dd10d,2,9,2,1,0.5,3,True,False,False,0.654,14.43,5.03,11.98,1.12
59b505e7-b384-451b-90b1-80f2654dd10d,2,10,12,7,0.583,3,True,False,False,0.581,11.01,3.82,7.02,1.11
59b505e7-b384-451b-90b1-80f2654dd10d,2,11,8,4,0.5,3,True,False,False,0.35,21.37,7.35,14.35,1.34
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,0,1,0,0.0,1,True,False,True,0.196,16.79,5.65,16.74,1.28
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,1,1,0,0.0,1,True,False,True,0.0,13.96,4.34,12.14,1.07
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,2,1,0,0.0,1,True,False,True,0.73,17.62,4.43,11.07,1.17
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,3,1,0,0.0,1,True,False,True,0.424,16.88,5.88,15.02,1.43
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,4,1,0,0.0,1,True,False,True,0.227,13.4,4.11,11.22,1.04
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,5,1,0,0.0,1,True,False,True,0.189,11.31,3.71,7.56,1.23
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,6,1,0,0.0,1,True,False,True,0.484,12.44,3.84,9.65,1.06
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,7,1,0,0.0,1,True,False,True,0.264,62.92,10.13,32.13,1.05
5a97cb51-78cd-40c7-9dd5-423bdea306a6,0,8,4,0,0.0,1,True,False,True,0.245,65.18,9.61,37.52,1.05
5c557e06-393e-466e-a957-f7391b76b8ff,0,0,2,0,0.0,1,True,False,True,0.498,21.39,7.62,25.27,1.03
5c557e06-393e-466e-a957-f7391b76b8ff,0,1,5,0,0.0,1,True,False,True,0.486,14.4,5.11,12.71,1.01
5c557e06-393e-466e-a957-f7391b76b8ff,0,2,15,1,0.067,1,True,False,True,0.297,48.35,12.44,32.28,1.2
5c557e06-393e-466e-a957-f7391b76b8ff,0,3,1,0,0.0,1,True,False,True,0.217,8.03,2.84,4.03,1.0
5c557e06-393e-466e-a957-f7391b76b8ff,0,4,1,0,0.0,1,True,False,True,0.703,12.39,4.38,8.33,1.1
5ecc6e8c-228b-4167-9331-de247c802320,1,0,1,0,0.0,3,False,False,False,0.491,21.47,7.79,26.95,1.21
5ecc6e8c-228b-4167-9331-de247c802320,1,1,1,0,0.0,3,False,False,False,0.542,22.5,8.05,30.17,1.17
5ecc6e8c-228b-4167-9331-de247c802320,1,3,1,0,0.0,3,False,False,False,0.18,7.7,2.67,3.66,1.09
5ecc6e8c-228b-4167-9331-de247c802320,2,5,2,1,0.5,3,True,False,False,0.603,14.75,5.04,12.94,1.1
5ecc6e8c-228b-4167-9331-de247c802320,2,6,2,1,0.5,3,True,False,False,0.466,12.59,4.66,8.94,1.24
5ecc6e8c-228b-4167-9331-de247c802320,2,7,2,1,0.5,3,True,False,False,0.486,13.46,5.05,9.91,1.27
5ecc6e8c-228b-4167-9331-de247c802320,2,8,4,1,0.25,3,True,False,False,0.494,12.69,4.15,9.1,1.01
5ecc6e8c-228b-4167-9331-de247c802320,2,9,5,2,0.4,3,True,False,False,0.259,34.41,8.02,13.85,1.17
60f2f02b-8910-461c-879a-75925d256989,0,0,1,0,0.0,2,False,True,False,0.745,16.68,5.87,17.37,1.05
60f2f02b-8910-461c-879a-75925d256989,1,7,2,0,0.0,2,True,False,False,0.23,9.41,3.16,5.23,1.02
60f2f02b-8910-461c-879a-75925d256989,1,8,1,0,0.0,2,True,False,False,0.151,36.06,7.48,6.05,1.15
60f2f02b-8910-461c-879a-75925d256989,1,9,6,0,0.0,2,True,False,False,0.485,15.83,5.4,12.41,1.16
60f2f02b-8910-461c-879a-75925d256989,1,10,4,0,0.0,2,True,False,False,0.487,14.9,5.2,11.95,1.1
60f2f02b-8910-461c-879a-75925d256989,1,11,1,0,0.0,2,True,False,False,0.6,14.69,5.0,12.26,1.05
60f2f02b-8910-461c-879a-75925d256989,1,12,2,0,0.0,2,True,False,False,0.681,13.59,4.77,11.46,1.04
60fa343a-d19a-4d18-b939-33b80e790be6,0,2,2,0,0.0,2,False,True,False,0.539,29.9,7.27,30.55,1.22
60fa343a-d19a-4d18-b939-33b80e790be6,1,5,1,0,0.0,2,True,False,False,0.31,14.76,3.82,6.13,1.33
60fa343a-d19a-4d18-b939-33b80e790be6,1,6,1,0,0.0,2,True,False,False,0.306,17.34,3.42,7.52,1.07
60fa343a-d19a-4d18-b939-33b80e790be6,1,7,1,0,0.0,2,True,False,False,0.404,10.89,2.86,5.99,1.05
60fa343a-d19a-4d18-b939-33b80e790be6,1,8,1,0,0.0,2,True,False,False,0.417,29.99,8.07,34.66,1.12
60fa343a-d19a-4d18-b939-33b80e790be6,1,9,1,0,0.0,2,True,False,False,0.485,12.89,3.73,10.23,1.25
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,0,1,0,0.0,1,True,False,True,0.533,12.38,4.33,7.31,2.05
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,1,1,0,0.0,1,True,False,True,0.098,10.51,3.66,5.24,2.04
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,2,1,0,0.0,1,True,False,True,0.164,42.19,7.41,6.36,1.07
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,3,1,0,0.0,1,True,False,True,0.573,38.42,11.63,59.46,1.43
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,4,1,0,0.0,1,True,False,True,0.486,13.38,3.8,11.11,1.16
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,5,1,0,0.0,1,True,False,True,0.48,13.44,3.85,10.97,1.19
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,6,1,0,0.0,1,True,False,True,0.047,7.93,2.49,3.75,1.47
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,7,1,0,0.0,1,True,False,True,0.287,23.7,3.81,6.87,1.22
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,8,1,0,0.0,1,True,False,True,0.696,17.1,5.13,17.85,1.31
612d1bc8-dbed-47cb-aef5-3e64964ccc04,0,9,1,0,0.0,1,True,False,True,0.252,11.98,3.25,8.64,1.08
6203a969-742b-4935-bc4d-8eae644b8f73,0,0,1,0,0.0,1,True,False,True,0.726,11.9,3.59,8.73,1.2
6203a969-742b-4935-bc4d-8eae644b8f73,0,1,1,0,0.0,1,True,False,True,0.443,14.59,4.27,12.04,1.14
6203a969-742b-4935-bc4d-8eae644b8f73,0,2,1,0,0.0,1,True,False,True,0.555,35.34,7.19,22.43,1.66
6203a969-742b-4935-bc4d-8eae644b8f73,0,3,3,0,0.0,1,True,False,True,0.521,26.51,7.59,43.85,1.07
6203a969-742b-4935-bc4d-8eae644b8f73,0,4,1,0,0.0,1,True,False,True,0.299,10.47,3.61,6.21,1.65
6203a969-742b-4935-bc4d-8eae644b8f73,0,5,1,0,0.0,1,True,False,True,0.561,5.74,1.8,2.0,1.31
6203a969-742b-4935-bc4d-8eae644b8f73,0,6,1,0,0.0,1,True,False,True,0.211,18.88,5.94,14.45,1.44
6203a969-742b-4935-bc4d-8eae644b8f73,0,7,1,0,0.0,1,True,False,True,0.145,9.93,3.49,5.45,1.74
6203a969-742b-4935-bc4d-8eae644b8f73,0,8,1,0,0.0,1,True,False,True,0.294,16.75,5.5,16.42,1.46
6203a969-742b-4935-bc4d-8eae644b8f73,0,9,1,0,0.0,1,True,False,True,0.484,13.35,3.77,11.08,1.04
6203a969-742b-4935-bc4d-8eae644b8f73,0,10,1,0,0.0,1,True,False,True,0.05,26.5,6.62,5.74,1.72
6203a969-742b-4935-bc4d-8eae644b8f73,0,11,1,0,0.0,1,True,False,True,0.147,9.88,3.57,5.22,1.87
6203a969-742b-4935-bc4d-8eae644b8f73,0,12,1,0,0.0,1,True,False,True,0.471,13.62,3.78,11.6,1.0
66a72e63-8b3c-4e57-977b-32f5119a9d09,2,0,9,2,0.222,3,True,False,False,0.531,21.49,6.64,16.68,1.91
66a72e63-8b3c-4e57-977b-32f5119a9d09,2,1,1,0,0.0,3,True,False,False,0.299,15.64,4.12,11.43,1.09
66a72e63-8b3c-4e57-977b-32f5119a9d09,2,2,2,0,0.0,3,True,False,False,0.315,13.21,3.45,8.32,1.01
66a72e63-8b3c-4e57-977b-32f5119a9d09,2,4,19,6,0.316,3,True,False,False,0.673,22.29,7.05,24.56,1.42
66a72e63-8b3c-4e57-977b-32f5119a9d09,1,9,1,0,0.0,3,False,False,False,0.322,8.1,2.93,3.37,1.93
66a72e63-8b3c-4e57-977b-32f5119a9d09,0,14,1,0,0.0,3,False,True,False,0.319,6.6,2.39,2.31,1.91
670a8030-c451-4e80-badd-6702cef02a03,1,5,2,0,0.0,3,False,False,False,0.652,22.87,8.11,28.52,1.06
670a8030-c451-4e80-badd-6702cef02a03,2,8,2,0,0.0,3,True,False,False,0.626,15.2,4.8,10.25,1.09
670a8030-c451-4e80-badd-6702cef02a03,2,9,5,1,0.2,3,True,False,False,0.532,15.93,5.18,13.64,1.02
670a8030-c451-4e80-badd-6702cef02a03,2,10,12,2,0.167,3,True,False,False,0.482,11.12,4.1,5.26,1.44
670a8030-c451-4e80-badd-6702cef02a03,2,11,3,1,0.333,3,True,False,False,0.355,22.21,7.36,13.65,1.44
6c29deb7-51e6-437d-bfe4-0eb83e559881,2,2,1,0,0.0,3,True,False,False,0.542,15.38,5.13,14.78,1.0
6c29deb7-51e6-437d-bfe4-0eb83e559881,2,3,1,0,0.0,3,True,False,False,0.487,14.54,4.95,13.18,1.04
6c29deb7-51e6-437d-bfe4-0eb83e559881,2,4,1,0,0.0,3,True,False,False,0.055,39.91,6.94,10.54,1.08
6c29deb7-51e6-437d-bfe4-0eb83e559881,2,5,2,1,0.5,3,True,False,False,0.347,17.22,5.74,10.96,1.23
6c29deb7-51e6-437d-bfe4-0eb83e559881,2,6,6,1,0.167,3,True,False,False,0.526,11.45,4.45,7.08,1.59
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,0,1,0,0.0,1,True,False,True,0.282,33.19,11.27,44.42,1.9
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,1,1,0,0.0,1,True,False,True,0.487,15.82,4.6,14.2,1.22
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,2,1,0,0.0,1,True,False,True,0.14,18.62,5.71,10.47,1.32
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,3,1,0,0.0,1,True,False,True,0.294,5.19,1.57,1.64,1.32
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,4,1,0,0.0,1,True,False,True,0.271,10.71,3.25,6.07,1.39
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,5,1,0,0.0,1,True,False,True,0.081,42.16,9.8,14.93,1.48
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,6,1,0,0.0,1,True,False,True,0.485,11.75,3.23,8.62,1.07
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,7,1,0,0.0,1,True,False,True,0.673,19.76,6.48,22.68,1.61
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,8,1,0,0.0,1,True,False,True,0.095,30.09,5.68,9.6,1.38
6e8a252f-fc38-4ffa-8691-3f43938a0a16,0,9,1,0,0.0,1,True,False,True,0.482,10.82,3.28,7.13,1.33
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,0,1,0,0.0,2,False,True,False,0.484,12.14,4.52,8.21,1.26
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,1,1,0,0.0,2,False,True,False,0.292,20.98,6.68,5.3,2.3
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,2,1,0,0.0,2,False,True,False,0.057,14.45,4.43,7.45,1.18
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,3,1,0,0.0,2,False,True,False,0.142,12.25,4.19,6.67,1.22
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,4,1,0,0.0,2,False,True,False,0.56,10.54,3.84,4.69,1.41
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,5,2,0,0.0,2,False,True,False,0.371,20.44,7.45,17.42,1.45
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,6,1,0,0.0,2,False,True,False,0.263,9.79,3.43,5.86,1.11
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,0,7,1,0,0.0,2,False,True,False,0.48,18.2,4.34,4.62,1.37
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,8,10,9,0.9,2,True,False,False,0.159,23.72,5.99,15.73,1.1
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,9,2,0,0.0,2,True,False,False,1.0,7.52,2.84,3.03,1.31
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,10,2,0,0.0,2,True,False,False,0.472,20.15,6.29,17.76,1.24
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,11,2,1,0.5,2,True,False,False,0.285,28.1,5.75,12.52,1.17
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,12,9,2,0.222,2,True,False,False,0.774,11.11,3.77,6.74,1.16
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,13,3,1,0.333,2,True,False,False,0.71,15.23,5.26,14.3,1.08
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,14,7,5,0.714,2,True,False,False,0.522,31.17,9.84,44.35,1.17
7153d532-16c1-45e8-b7c9-f5cd1ba5cc85,1,15,3,0,0.0,2,True,False,False,0.482,14.4,4.86,12.97,1.03
71ee522c-1e78-411f-b3ce-33d59516038f,0,0,6,3,0.5,1,True,False,True,0.422,40.18,8.13,23.88,1.12
71ee522c-1e78-411f-b3ce-33d59516038f,0,1,3,1,0.333,1,True,False,True,0.2,32.16,7.01,21.58,1.17
71ee522c-1e78-411f-b3ce-33d59516038f,0,2,7,4,0.571,1,True,False,True,0.559,19.86,4.63,10.91,1.34
71ee522c-1e78-411f-b3ce-33d59516038f,0,3,1,0,0.0,1,True,False,True,0.391,10.37,2.98,6.72,1.03
71ee522c-1e78-411f-b3ce-33d59516038f,0,4,2,0,0.0,1,True,False,True,0.23,22.72,6.5,23.55,1.07
71ee522c-1e78-411f-b3ce-33d59516038f,0,5,1,0,0.0,1,True,False,True,0.083,39.87,10.17,10.32,1.14
71ee522c-1e78-411f-b3ce-33d59516038f,0,6,3,0,0.0,1,True,False,True,0.634,26.76,8.49,43.61,1.27
71ee522c-1e78-411f-b3ce-33d59516038f,0,7,1,0,0.0,1,True,False,True,0.373,12.18,3.97,8.89,1.35
720c2f50-9586-47b5-b27c-130214cd8b5d,1,0,2,0,0.0,3,False,False,False,0.726,12.29,4.35,9.38,1.02
720c2f50-9586-47b5-b27c-130214cd8b5d,1,1,5,0,0.0,3,False,False,False,0.666,9.95,3.64,5.57,1.1
720c2f50-9586-47b5-b27c-130214cd8b5d,1,2,1,0,0.0,3,False,False,False,0.716,8.78,3.09,4.8,1.01
720c2f50-9586-47b5-b27c-130214cd8b5d,1,3,1,0,0.0,3,False,False,False,0.137,51.62,10.14,28.28,1.2
720c2f50-9586-47b5-b27c-130214cd8b5d,1,4,1,0,0.0,3,False,False,False,0.469,11.59,4.13,7.32,1.07
720c2f50-9586-47b5-b27c-130214cd8b5d,1,5,1,0,0.0,3,False,False,False,0.491,22.25,8.09,28.78,1.08
720c2f50-9586-47b5-b27c-130214cd8b5d,1,6,1,0,0.0,3,False,False,False,0.484,15.76,5.54,15.5,1.01
720c2f50-9586-47b5-b27c-130214cd8b5d,2,8,2,0,0.0,3,True,False,False,0.748,14.7,5.16,13.5,1.0
720c2f50-9586-47b5-b27c-130214cd8b5d,2,9,2,0,0.0,3,True,False,False,0.707,22.79,7.73,20.13,1.02
720c2f50-9586-47b5-b27c-130214cd8b5d,2,11,4,1,0.25,3,True,False,False,0.727,14.15,4.98,12.49,1.01
720c2f50-9586-47b5-b27c-130214cd8b5d,2,12,1,0,0.0,3,True,False,False,0.554,16.29,5.85,16.01,1.05
