uuid,element_id,story,room_index,plane_index,n_corners,inclination_deg,azimuth_deg,centroid_x,centroid_y,centroid_z,y_min,y_max,y_range,area_xz_m2,area_3d_m2
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:7,2,5,7,3,18.68,183.419,-2.2021,3.9716,1.11,3.8424,4.2301,0.3877,4.4138,4.6592
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:8,2,5,8,3,21.723,3.427,-2.3389,3.9716,-0.2977,3.8424,4.2301,0.3877,0.1172,0.1262
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:9,2,5,9,3,32.32,139.808,-5.2199,4.5258,0.5431,3.8424,4.8675,1.0251,1.2815,1.5164
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:10,2,5,10,3,41.794,183.419,-4.4851,4.5258,0.8635,3.8424,4.8675,1.0251,0.572,0.7673
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:11,2,5,11,3,64.919,34.434,-2.8254,3.9716,-0.0143,3.8424,4.2301,0.3877,0.1341,0.3164
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:12,2,5,12,3,72.78,308.026,-3.3074,4.3133,0.3395,3.8424,4.8675,1.0251,0.0254,0.0858
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:13,2,5,13,3,73.027,302.748,-3.6129,4.5258,-0.0066,3.8424,4.8675,1.0251,0.1958,0.6707
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:14,2,5,14,3,81.16,207.81,-4.0733,4.3133,0.8389,3.8424,4.8675,1.0251,0.1376,0.8956
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::2:5:15,2,5,15,3,90.0,317.544,-3.8386,4.1841,-0.3574,3.8424,4.8675,1.0251,0.0,0.6279
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:0,1,6,0,3,24.791,273.484,-2.9244,1.0759,1.1239,1.0167,1.1943,0.1776,0.2094,0.2307
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:1,1,6,1,3,29.661,183.481,-4.985,3.0443,0.8919,2.6343,3.8643,1.23,0.8359,0.9619
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:2,1,6,2,3,44.307,258.34,-4.0992,2.1543,1.1954,1.1943,2.6343,1.44,0.8325,1.1633
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:3,1,6,3,4,50.013,185.263,-3.9298,2.8852,0.1893,1.2142,3.8678,2.6536,2.162,3.3643
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:4,1,6,4,3,57.818,93.485,-5.2863,3.0443,0.189,2.6343,3.8643,1.23,0.8358,1.5693
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:5,1,6,5,3,65.355,258.34,-4.6514,3.0443,0.5078,2.6343,3.8643,1.23,0.3184,0.7636
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:6,1,6,6,3,66.302,174.352,-2.0534,2.1124,-0.0142,1.0167,3.8643,2.8476,0.6506,1.6188
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:7,1,6,7,3,69.398,183.486,-2.6074,2.9151,-0.338,1.0167,3.8643,2.8476,0.8564,2.4338
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:8,1,6,8,3,76.461,256.164,-3.0961,2.0251,0.4131,1.0167,3.8643,2.8476,0.4152,1.7735
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:9,1,6,9,4,90.0,183.485,-2.234,0.6454,0.3542,0.0543,1.4563,1.402,0.0,1.437
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::1:6:10,1,6,10,4,90.0,273.481,-1.6598,1.3573,-0.2169,0.0543,3.8643,3.81,0.0,2.7897
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:7:0,0,7,0,5,0.0,,1.1285,1.1811,-0.6851,1.1811,1.1811,0.0,1.0819,1.0819
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:7:1,0,7,1,10,0.0,,-1.1838,1.1811,-0.1604,1.1811,1.1811,0.0,9.802,10.7917
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:8:0,0,8,0,4,0.0,,-3.8018,1.2087,-2.2882,1.2087,1.2087,0.0,11.139,11.139
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:8:1,0,8,1,4,90.0,184.994,-3.6337,1.1216,-0.7083,1.0344,1.2087,0.1743,0.0,0.3548
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:0,0,9,0,4,0.0,,-0.6768,1.1271,-2.751,1.1271,1.1271,0.0,6.6791,6.6791
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:1,0,9,1,4,0.0,,0.2598,0.9921,-0.5196,0.9921,0.9921,0.0,0.5552,0.5552
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:2,0,9,2,3,0.0,,1.4223,0.9921,-1.174,0.9921,0.9921,0.0,0.2713,0.2713
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:3,0,9,3,4,6.34,273.485,1.1167,1.0596,-2.8602,0.9921,1.1271,0.135,3.4117,3.4327
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:4,0,9,4,5,13.694,186.126,-0.4897,1.0472,-1.0248,0.9781,1.1411,0.163,1.3692,1.4093
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:5,0,9,5,3,17.855,203.664,1.009,1.0371,-1.298,0.9921,1.1271,0.135,0.2713,0.285
bad532ea-75de-411a-a390-77f4d6a93ff8,bad532ea-75de-411a-a390-77f4d6a93ff8::ceiling-raw::0:9:6,0,9,6,3,90.0,273.484,-1.7664,1.0371,-1.0769,0.9921,1.1271,0.135,0.0,0.0407
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:0:0,0,0,0,6,0.0,,-4.6121,1.154,-6.0693,1.154,1.154,0.0,30.3708,38.6979
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:1:0,0,1,0,4,0.0,,-1.1687,1.1602,-2.5206,1.1602,1.1602,0.0,2.5483,2.5483
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:2:0,0,2,0,4,0.0,,-6.3145,1.1686,-4.7855,1.1686,1.1686,0.0,5.8949,5.8949
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:0,0,3,0,14,0.0,,-3.533,1.1596,-1.1401,1.1596,1.1596,0.0,14.057,14.1929
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:1,0,3,1,4,0.0,,-6.105,1.1596,-3.3175,1.1596,1.1596,0.0,2.2759,2.2759
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:2,0,3,2,4,21.598,276.377,-5.9321,0.5721,-1.9736,-0.0159,1.1611,1.177,3.0032,3.23
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:3,0,3,3,4,48.455,96.375,-3.9443,0.5734,-2.2142,-0.0138,1.1619,1.1757,1.0657,1.6069
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:4,0,3,4,4,51.835,187.401,-5.0311,0.8635,-2.8314,-0.0228,1.1681,1.1909,1.8481,3.0366
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:5,0,3,5,3,80.624,2.967,-5.3742,0.7683,-1.4644,-0.0144,1.1596,1.174,0.2884,1.77
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:6,0,3,6,3,80.685,17.351,-4.0481,0.7683,-1.6206,-0.0144,1.1596,1.174,0.1016,0.6277
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:3:7,0,3,7,4,0.0,,-3.5824,1.1804,0.7995,1.1804,1.1804,0.0,0.9828,0.9828
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:4:0,0,4,0,5,0.0,,-4.6608,1.1804,2.5324,1.1804,1.1804,0.0,12.6557,12.6557
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:5:0,0,5,0,4,0.0,,-1.2857,1.1883,2.6223,1.1883,1.1883,0.0,7.6763,7.6763
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:5:1,0,5,1,4,19.359,275.685,0.9722,0.8973,2.3563,0.5988,1.1962,0.5974,4.4002,4.6638
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:6:0,0,6,0,4,0.0,,-8.2517,1.142,3.1855,1.142,1.142,0.0,8.2374,8.2374
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:7:0,0,7,0,4,0.0,,-12.1525,1.151,3.6436,1.151,1.151,0.0,16.2183,16.2183
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:8:0,0,8,0,4,0.0,,-2.3591,1.2116,0.0615,1.2116,1.2116,0.0,3.4152,3.4152
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:9:0,0,9,0,4,0.0,,-0.9956,1.1722,-0.1435,1.1722,1.1722,0.0,3.7587,3.7587
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:9:1,0,9,1,4,0.0,,0.0415,0.9472,-0.2657,0.9472,0.9472,0.0,1.6805,1.6805
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:9:2,0,9,2,4,20.623,277.047,0.8773,0.7519,-0.3642,0.5541,0.9497,0.3956,2.7036,2.8887
bb00df25-e7be-420e-8ad1-1f9be60a4c4a,bb00df25-e7be-420e-8ad1-1f9be60a4c4a::ceiling-raw::0:9:3,0,9,3,4,90.0,276.719,-0.279,1.0597,-0.228,0.9472,1.1722,0.225,0.0,0.586
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:0:0,1,0,0,4,0.0,,-6.1014,2.6087,6.3987,2.6087,2.6087,0.0,0.6667,0.6667
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:0:1,1,0,1,7,0.0,,-5.6042,2.6087,5.7076,2.6087,2.6087,0.0,5.4821,6.4687
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:1:0,1,1,0,6,0.0,,-9.2572,2.5989,6.1584,2.5989,2.5989,0.0,5.8871,6.9347
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:1:1,1,1,1,6,0.0,,-8.2507,2.5989,7.7419,2.5989,2.5989,0.0,20.0147,21.1985
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:2:0,1,2,0,6,0.0,,-4.8771,3.1002,-1.3084,3.1002,3.1002,0.0,22.6718,26.4894
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:3:0,1,3,0,4,0.0,,-0.8987,3.1213,-4.9143,3.1213,3.1213,0.0,17.5735,17.5735
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:3:1,1,3,1,5,1.305,224.147,-5.3979,3.0808,-4.9141,3.0246,3.1648,0.1402,20.0454,20.3231
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:3:2,1,3,2,3,16.28,82.098,-3.4487,3.0774,-4.6356,2.9895,3.1213,0.1318,0.8484,0.8838
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:4:0,1,4,0,6,0.0,,-5.5312,2.6314,3.2201,2.6314,2.6314,0.0,11.0683,11.4183
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:0,1,5,0,6,0.0,,-3.1994,3.0427,-2.5064,3.0427,3.0427,0.0,5.1672,5.5691
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:1,1,5,1,6,0.0,,-0.1017,3.0427,-1.4132,3.0427,3.0427,0.0,4.3482,5.5052
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:2,1,5,2,3,0.0,,0.4491,2.9098,-0.1256,2.9098,2.9098,0.0,0.4393,0.4393
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:3,1,5,3,3,0.0,,0.2379,2.2788,-0.8786,2.2788,2.2788,0.0,0.0651,0.0651
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:4,1,5,4,3,43.592,37.044,0.1822,2.6995,-0.4778,2.2788,2.9098,0.631,0.4393,0.6066
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:5:5,1,5,5,3,77.731,0.507,0.5413,2.4891,-0.7898,2.2788,2.9098,0.631,0.0651,0.3062
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:0,1,6,0,4,0.0,,-0.1814,2.9098,0.8936,2.9098,2.9098,0.0,2.4997,2.4997
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:1,1,6,1,3,30.468,52.83,-1.0801,2.7595,0.505,2.4588,2.9098,0.451,0.689,0.7994
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:2,1,6,2,3,0.0,,-0.9721,2.4588,-0.638,2.4588,2.4588,0.0,0.341,0.341
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:3,1,6,3,3,33.029,44.225,-0.7248,2.6091,-0.2886,2.4588,2.9098,0.451,0.4115,0.4908
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:4,1,6,4,4,33.972,352.091,-0.2562,2.5943,-0.3811,2.2788,2.9098,0.631,0.2028,0.2445
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::1:6:5,1,6,5,3,53.924,291.495,-0.3917,2.5491,-0.5575,2.2788,2.9098,0.631,0.0705,0.1197
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:7:0,2,7,0,4,0.0,,-1.3136,5.6483,-4.7279,5.6483,5.6483,0.0,0.3752,0.3752
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:7:1,2,7,1,6,0.0,,-0.5488,5.6483,-3.4578,5.6483,5.6483,0.0,11.392,11.7643
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:7:2,2,7,2,4,90.0,170.57,-1.1956,5.539,-5.0211,5.4297,5.6483,0.2186,0.0,0.103
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:7:3,2,7,3,4,90.0,350.572,-1.4954,5.539,-5.0709,5.4297,5.6483,0.2186,0.0,0.0299
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:0,2,8,0,6,0.0,,-3.3649,5.6628,-1.6469,5.6628,5.6628,0.0,4.1171,5.8533
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:1,2,8,1,3,53.117,260.564,-3.1052,5.2431,0.1642,4.4038,5.6628,1.259,0.5445,0.9073
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:2,2,8,2,3,58.498,170.559,-2.7327,5.2431,-0.1634,4.4038,5.6628,1.259,0.3631,0.6949
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:3,2,8,3,3,73.156,350.563,-2.8576,5.2431,0.5949,4.4038,5.6628,1.259,0.18,0.6213
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:4,2,8,4,5,0.0,,-1.9721,5.6628,-1.1545,5.6628,5.6628,0.0,0.7374,0.7374
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:5,2,8,5,3,7.019,260.563,0.2196,5.4808,-0.6575,5.3898,5.6628,0.273,1.188,1.197
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:6,2,8,6,3,23.878,159.27,-0.5681,5.4167,-0.4264,5.1976,5.6628,0.4652,1.1881,1.2993
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:7,2,8,7,3,34.553,221.479,-1.5834,5.5077,-0.5951,5.1976,5.6628,0.4652,0.4663,0.5662
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:8,2,8,8,3,45.811,170.557,-1.7263,4.6684,0.2647,4.4038,5.1976,0.7938,0.3358,0.4818
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:9,2,8,9,4,58.498,170.568,-2.3607,5.0333,0.0289,4.4038,5.6628,1.259,0.13,0.2487
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:10,2,8,10,3,59.785,188.7,-1.9703,5.0881,-0.0366,4.4038,5.6628,1.259,0.3357,0.6671
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:11,2,8,11,3,90.0,170.561,-0.4509,5.4808,-1.1311,5.3898,5.6628,0.273,0.0,0.3027
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:8:12,2,8,12,4,90.0,170.564,-1.6093,5.5263,-1.3236,5.3898,5.6628,0.273,0.0,0.2376
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:0,2,9,0,5,0.0,,-4.176,5.6449,-0.8144,5.6449,5.6449,0.0,2.2971,2.2971
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:1,2,9,1,3,55.29,124.592,-4.7833,5.3245,-0.5302,4.6836,5.6449,0.9613,0.3532,0.6202
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:2,2,9,2,3,58.498,349.959,-4.1272,5.3245,0.2852,4.6836,5.6449,0.9613,0.2575,0.4927
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:3,2,9,3,3,80.611,172.554,-4.6392,5.004,-0.1931,4.6836,5.6449,0.9613,0.0479,0.2936
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:4,2,9,4,3,84.017,191.711,-4.3896,5.004,-0.1775,4.6836,5.6449,0.9613,0.0078,0.0745
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:9:5,2,9,5,3,84.961,131.368,-4.0866,5.3245,0.0563,4.6836,5.6449,0.9613,0.0474,0.5396
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:0,2,10,0,6,1.31,84.026,-3.6031,5.7023,-4.2473,5.6849,5.744,0.0591,2.5488,2.5495
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:1,2,10,1,3,3.799,260.585,-2.7257,5.6372,-6.1585,5.5524,5.6796,0.1272,0.4591,0.4601
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:2,2,10,2,3,6.237,79.158,-2.8718,5.7514,-5.2771,5.6796,5.8919,0.2123,1.0542,1.0605
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:3,2,10,3,3,7.227,319.011,-2.1818,5.6344,-5.5346,5.5524,5.6796,0.1272,1.0542,1.0627
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:4,2,10,4,3,8.739,35.888,-2.5801,5.7785,-3.1881,5.6796,5.8919,0.2123,1.1502,1.1638
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:5,2,10,5,3,10.484,134.402,-2.3486,5.7795,-4.5289,5.6826,5.8919,0.2093,0.8209,0.8348
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:6,2,10,6,3,14.864,170.585,-2.0695,5.6372,-6.2117,5.5524,5.6796,0.1272,0.4591,0.475
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:7,2,10,7,3,47.061,350.82,-3.9443,5.2864,-5.4549,4.4969,5.6826,1.1857,0.3703,0.5435
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:8,2,10,8,3,60.368,80.498,-3.663,5.2864,-5.7801,4.4969,5.6826,1.1857,0.3702,0.7488
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:9,2,10,9,3,90.0,350.587,-2.6447,5.7504,-2.7987,5.6796,5.8919,0.2123,0.0,0.2063
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:10,2,10,10,3,90.0,140.709,-2.2419,5.7476,-5.1727,5.6713,5.8919,0.2206,0.0,0.2437
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:11,2,10,11,3,90.0,260.585,-1.4395,5.5775,-6.1072,5.5006,5.6796,0.179,0.0,0.0429
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:12,2,10,12,3,90.0,260.592,-1.7186,5.7757,-4.4245,5.6713,5.8919,0.2206,0.0,0.0945
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:10:13,2,10,13,3,90.0,350.589,-3.603,4.8911,-6.1421,4.4969,5.6796,1.1827,0.0,0.3978
