uuid,element_id,story,room_index,plane_index,n_corners,p50_dist_to_wall_top_m,p95_dist_to_wall_top_m,trusted_corner_fraction
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:12:2,1,12,2,4,0.737,1.231,0.25
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:12:3,1,12,3,3,0.487,1.191,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:12:4,1,12,4,3,0.487,0.936,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:12:5,1,12,5,3,0.0,0.439,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:0,1,13,0,3,0.0,0.0,1.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:1,1,13,1,3,0.0,0.804,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:2,1,13,2,3,1.098,1.429,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:3,1,13,3,3,0.0,0.368,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:4,1,13,4,3,0.662,0.8,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:5,1,13,5,3,0.0,0.734,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:6,1,13,6,4,1.139,1.464,0.25
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:7,1,13,7,3,0.0,0.675,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:8,1,13,8,3,0.75,0.879,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:9,1,13,9,3,0.894,1.078,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:10,1,13,10,3,0.0,0.675,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:11,1,13,11,5,0.016,1.177,0.8
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:12,1,13,12,3,0.662,0.741,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:13,1,13,13,3,1.098,1.429,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:14,1,13,14,3,0.0,0.368,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:15,1,13,15,3,0.409,0.774,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:16,1,13,16,3,0.75,1.063,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:17,1,13,17,3,0.815,1.07,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:13:18,1,13,18,3,0.285,0.396,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:14:0,1,14,0,4,0.0,0.0,1.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:14:1,1,14,1,4,0.031,0.156,1.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:14:2,1,14,2,3,0.0,0.175,1.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:0,1,15,0,4,0.0,0.063,1.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:1,1,15,1,3,0.074,1.152,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:2,1,15,2,3,3.635,4.289,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:3,1,15,3,3,0.0,1.27,0.667
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:4,1,15,4,3,1.412,4.066,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:5,1,15,5,3,3.635,4.289,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:6,1,15,6,3,2.701,4.195,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:7,1,15,7,3,1.272,1.419,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:8,1,15,8,3,1.272,1.418,0.333
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:9,1,15,9,4,3.304,3.841,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-raw::1:15:10,1,15,10,4,2.625,2.932,0.25
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:1:0,0,1,0,6,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:5:0,0,5,0,6,0.0,1.282,0.667
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:6:0,0,6,0,8,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:7:0,0,7,0,4,0.0,3.294,0.75
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:8:0,0,8,0,4,0.114,0.131,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:8:1,0,8,1,6,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:9:0,0,9,0,6,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:0,0,10,0,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:1,0,10,1,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:2,0,10,2,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:3,0,10,3,4,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:4,0,10,4,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:5,0,10,5,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:10:6,0,10,6,3,0.0,0.0,1.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,e0796748-79fd-40ae-be1f-e5977a9fe1e5::ceiling-raw::0:11:0,0,11,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:0:0,0,0,0,11,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:0:1,0,0,1,3,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:1:0,0,1,0,3,0.125,0.147,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:1:1,0,1,1,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:2:0,0,2,0,4,0.0,2.931,0.75
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:0,2,5,0,8,0.0,0.654,0.875
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:1,2,5,1,4,0.005,0.005,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:2,2,5,2,3,0.0,0.906,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:3,2,5,3,4,0.0,0.855,0.75
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:4,2,5,4,3,0.0,0.906,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:5:5,2,5,5,3,0.0,0.15,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:6:0,2,6,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:6:1,2,6,1,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:6:2,2,6,2,4,0.2,0.4,0.5
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:7:0,2,7,0,12,0.0,0.106,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:7:1,2,7,1,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:8:0,2,8,0,6,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:8:1,2,8,1,4,0.005,0.006,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:9:0,2,9,0,8,0.0,0.894,0.875
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:9:1,2,9,1,3,0.0,1.238,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:9:2,2,9,2,3,0.0,1.238,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:9:3,2,9,3,3,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:10:0,2,10,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:10:1,2,10,1,4,0.008,0.01,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:0,2,11,0,9,0.0,1.121,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:1,2,11,1,3,1.07,1.09,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:2,2,11,2,3,0.13,0.28,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:3,2,11,3,3,1.092,1.118,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:4,2,11,4,3,0.296,1.039,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:5,2,11,5,3,0.597,1.043,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:6,2,11,6,5,0.263,1.121,0.6
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:7,2,11,7,3,1.092,1.118,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:8,2,11,8,4,0.065,0.13,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:9,2,11,9,3,0.0,0.117,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:10,2,11,10,4,1.167,1.592,0.25
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::2:11:11,2,11,11,4,1.371,1.663,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:12:0,1,12,0,7,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:13:0,1,13,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:14:0,1,14,0,5,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:0,1,15,0,3,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:1,1,15,1,3,0.0,0.396,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:2,1,15,2,3,0.302,0.674,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:3,1,15,3,4,0.126,0.252,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:4,1,15,4,3,0.302,0.674,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:5,1,15,5,3,0.0,0.644,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:6,1,15,6,3,0.0,0.644,0.667
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:7,1,15,7,4,0.128,0.645,0.75
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:8,1,15,8,4,0.355,0.435,0.25
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:15:9,1,15,9,3,0.302,0.426,0.333
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:16:0,1,16,0,4,0.0,0.0,1.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ceiling-raw::1:17:0,1,17,0,6,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:2:0,0,2,0,4,0.199,4.875,0.5
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:3:0,0,3,0,4,0.06,0.333,0.75
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:3:1,0,3,1,9,0.0,0.185,0.889
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:4:0,0,4,0,4,3.023,3.854,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:4:1,0,4,1,6,0.0,2.575,0.667
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:5:0,0,5,0,6,0.0,2.205,0.667
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:7:0,0,7,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:8:1,0,8,1,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:9:0,0,9,0,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:9:1,0,9,1,4,0.0,0.0,1.0
e4fe9821-2270-4d23-bc74-703743b5d282,e4fe9821-2270-4d23-bc74-703743b5d282::ceiling-raw::0:10:0,0,10,0,4,0.0,0.705,0.75
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:0:0,0,0,0,10,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:3:0,0,3,0,6,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:6:1,0,6,1,3,0.0,0.222,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:6:2,0,6,2,3,0.0,0.222,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:6:3,0,6,3,3,0.0,0.222,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::0:7:0,0,7,0,6,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:8:0,1,8,0,4,0.0,0.0,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:8:1,1,8,1,4,0.009,0.009,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:8:2,1,8,2,4,0.003,0.003,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:0,1,9,0,5,0.0,0.776,0.8
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:1,1,9,1,4,0.0,0.825,0.75
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:2,1,9,2,3,0.0,0.873,0.667
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:3,1,9,3,4,0.731,1.705,0.5
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:4,1,9,4,4,1.756,1.975,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:9:5,1,9,5,4,1.477,1.724,0.25
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:10:0,1,10,0,7,0.0,0.068,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:10:1,1,10,1,4,0.001,0.001,1.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:10:2,1,10,2,3,0.495,0.646,0.333
e5adc187-70eb-4828-aa90-5fe3c46dfbce,e5adc187-70eb-4828-aa90-5fe3c46dfbce::ceiling-raw::1:10:3,1,10,3,3,0.097,0.455,0.667
e721a943-1c4f-4bd6-b8a3-f9558de79921,e721a943-1c4f-4bd6-b8a3-f9558de79921::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,e721a943-1c4f-4bd6-b8a3-f9558de79921::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
