uuid,story,room_index,has_dormer,exposed,n_planes_scored,n_disagree,disagreement_rate,ceiling_type,raw_ceiling_source,n_walls_computed,n_doors,n_windows,n_openings,n_storages,n_floor_corners,floor_area_m2,raw_area_xz_m2,raw_area_vs_floor,n_raw_planes_room,n_raw_oblique,n_raw_near_vertical,incl_p50_deg,incl_range_deg,incl_std_deg,azimuth_range_deg
938d6ed6-d916-462b-ba37-f421feb2af21,0,0,False,True,2,0,0.0,none,noMesh,10,5,1,0,1,15,25.31,25.23,0.997,4,2,2,45.0,90.0,45.0,0.01
938d6ed6-d916-462b-ba37-f421feb2af21,0,1,False,True,1,0,0.0,none,noMesh,1,1,0,0,0,10,6.89,6.7,0.972,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,2,False,True,1,0,0.0,none,noMesh,4,1,2,0,4,12,11.02,10.13,0.919,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,3,False,True,1,0,0.0,none,noMesh,6,4,0,0,0,11,7.37,6.78,0.919,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,4,False,True,5,3,0.6,none,noMesh,12,4,1,0,1,11,7.55,7.55,1.0,5,3,0,6.34,12.7,5.03,180.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,5,False,True,1,0,0.0,none,noMesh,3,0,1,0,1,4,4.84,4.83,1.0,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,6,False,True,1,0,0.0,none,noMesh,4,1,0,0,0,4,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,7,False,True,1,0,0.0,none,noMesh,7,3,2,1,4,11,29.75,29.56,0.994,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,8,False,True,1,0,0.0,none,noMesh,5,1,0,2,1,26,9.94,4.96,0.5,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,9,False,True,1,0,0.0,none,noMesh,4,0,0,0,1,8,2.8,2.82,1.005,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,10,False,True,1,0,0.0,none,noMesh,10,1,2,0,4,15,13.12,12.26,0.935,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,11,False,True,1,0,0.0,none,noMesh,9,1,1,0,2,11,11.35,11.34,0.999,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,12,False,True,1,0,0.0,none,noMesh,5,3,0,0,0,7,8.35,8.54,1.023,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,13,False,True,1,0,0.0,none,noMesh,9,2,1,0,1,8,9.87,10.01,1.014,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,14,False,True,1,0,0.0,none,noMesh,7,1,1,0,1,16,9.12,7.09,0.777,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,15,False,True,1,0,0.0,none,noMesh,11,6,3,0,5,14,50.1,49.23,0.983,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,16,False,True,1,0,0.0,none,noMesh,3,0,2,0,2,6,13.95,14.18,1.016,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,17,False,True,1,0,0.0,none,noMesh,7,0,1,1,3,9,8.38,8.04,0.96,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,18,False,True,1,0,0.0,none,noMesh,4,0,3,1,1,4,2.77,2.77,1.0,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,1,19,False,True,1,0,0.0,none,noMesh,4,2,4,0,4,4,59.73,59.73,1.0,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,20,False,True,1,0,0.0,none,noMesh,8,1,4,1,3,17,42.18,40.72,0.965,1,0,0,0.0,0.0,0.0,0.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,21,False,True,1,0,0.0,none,noMesh,4,2,2,1,0,4,7.15,7.15,1.0,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,0,False,True,1,0,0.0,none,noMesh,4,1,2,1,2,4,20.77,20.77,1.0,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,1,False,True,1,0,0.0,none,noMesh,3,2,2,0,3,27,23.46,23.52,1.003,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,2,False,True,1,0,0.0,none,noMesh,9,4,0,1,6,11,37.06,37.06,1.0,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,3,False,True,1,0,0.0,none,noMesh,3,1,2,0,10,15,20.77,20.51,0.987,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,4,False,True,1,0,0.0,none,noMesh,4,2,0,1,2,26,9.98,8.61,0.862,1,0,0,0.0,0.0,0.0,0.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,5,False,True,1,0,0.0,none,noMesh,4,2,1,1,1,4,11.72,11.72,1.0,1,0,0,0.0,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,0,False,True,1,0,0.0,none,noMesh,5,1,2,0,0,5,11.47,13.75,1.198,1,0,0,0.0,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,1,False,True,4,0,0.0,sloped,noMesh,4,1,0,0,2,36,6.24,3.39,0.544,5,4,1,14.62,90.0,31.97,157.07
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,2,False,True,1,0,0.0,none,noMesh,6,3,0,1,0,11,3.46,4.27,1.233,1,0,0,0.0,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,3,False,True,1,0,0.0,none,noMesh,4,2,2,2,4,4,21.01,21.01,1.0,1,0,0,0.0,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,4,False,True,3,0,0.0,sloped,noMesh,5,0,2,0,5,6,10.18,11.19,1.099,3,2,0,16.02,24.1,10.01,50.32
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,5,False,True,3,0,0.0,sloped,noMesh,8,2,1,1,1,7,11.95,11.96,1.0,4,2,1,7.38,90.0,37.33,91.68
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,7,False,True,1,0,0.0,none,noMesh,5,1,2,0,1,12,9.06,9.03,0.996,1,0,0,0.0,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,8,False,True,1,0,0.0,sloped,noMesh,6,1,1,1,0,6,6.62,6.62,1.0,1,1,0,14.64,0.0,0.0,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,9,False,True,4,1,0.25,none,noMesh,3,0,0,1,0,10,1.64,1.79,1.091,7,6,3,30.63,90.0,38.06,269.96
945b16b9-0ebf-409e-af08-aab7672801d2,0,0,False,True,1,0,0.0,sloped,noMesh,4,2,1,0,4,4,7.37,7.37,1.0,1,1,0,11.85,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,1,False,True,1,0,0.0,none,noMesh,5,1,1,1,7,23,16.0,10.68,0.667,3,2,2,90.0,90.0,42.43,180.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,2,False,True,1,0,0.0,none,noMesh,6,2,4,1,2,6,32.23,32.23,1.0,1,0,0,0.0,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,3,False,True,1,0,0.0,none,noMesh,7,4,0,3,4,8,9.27,8.46,0.912,1,0,0,0.0,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,4.17,4.17,1.0,1,0,0,0.0,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,5,False,True,1,0,0.0,none,noMesh,6,2,1,0,2,6,11.52,11.52,1.0,1,0,0,0.0,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,6,False,True,1,0,0.0,none,noMesh,7,1,1,0,1,6,7.98,7.98,1.0,1,0,0,0.0,0.0,0.0,0.0
945b16b9-0ebf-409e-af08-aab7672801d2,0,7,False,True,5,0,0.0,sloped,noMesh,7,1,1,0,1,6,8.13,8.12,0.999,5,3,0,10.92,11.97,4.91,6.46
964a40ac-d9df-44e1-b64b-84e02b909004,0,0,False,True,2,1,0.5,sloped,noMesh,5,2,0,0,3,4,4.97,4.97,1.0,2,1,0,12.65,25.3,12.65,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,1,False,True,1,0,0.0,none,noMesh,9,0,1,2,9,8,9.13,9.13,1.0,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,2,False,True,1,0,0.0,none,noMesh,10,4,0,2,2,29,10.51,8.7,0.828,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,3,False,True,1,0,0.0,none,noMesh,7,1,1,0,1,6,7.3,7.3,1.0,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,6.85,6.85,1.0,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,5,False,True,1,0,0.0,none,noMesh,7,1,0,0,2,5,3.12,3.12,1.0,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,6,False,True,1,0,0.0,none,noMesh,4,2,1,0,1,4,9.3,9.3,1.0,1,0,0,0.0,0.0,0.0,0.0
964a40ac-d9df-44e1-b64b-84e02b909004,0,7,False,True,3,1,0.333,sloped,noMesh,7,2,1,0,6,17,24.53,24.01,0.979,5,3,2,9.88,90.0,42.63,158.09
964a40ac-d9df-44e1-b64b-84e02b909004,0,8,False,True,1,0,0.0,none,noMesh,3,1,2,0,0,8,12.11,19.68,1.625,1,0,0,3.81,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,0,False,True,1,0,0.0,sloped,noMesh,6,0,1,1,4,6,6.61,6.6,0.998,2,2,1,51.22,77.56,38.78,90.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,1,False,True,2,0,0.0,none,noMesh,9,1,1,1,3,21,8.54,7.73,0.904,2,0,0,0.0,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,2,True,True,10,1,0.1,sloped,noMesh,12,7,1,2,10,14,35.19,35.19,1.0,10,8,0,14.5,65.5,18.12,243.77
97571caa-1065-4ac5-a385-2ec9758026dd,0,3,False,True,1,0,0.0,sloped,noMesh,4,1,1,0,1,4,4.29,4.29,1.0,1,1,0,14.33,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,4,False,True,10,0,0.0,sloped,noMesh,8,3,1,0,0,11,12.16,11.76,0.967,10,9,0,14.55,29.43,7.54,95.02
97571caa-1065-4ac5-a385-2ec9758026dd,0,5,False,True,1,0,0.0,none,noMesh,4,0,0,1,2,4,2.41,2.41,1.0,1,0,0,0.0,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,6,False,True,1,0,0.0,none,noMesh,1,0,0,1,2,13,4.56,3.72,0.816,1,1,0,13.37,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,7,False,True,1,0,0.0,none,noMesh,8,2,0,0,2,5,10.87,10.87,1.0,1,0,0,0.0,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,8,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,32,10.59,8.09,0.764,1,0,0,0.0,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,9,False,True,1,0,0.0,none,noMesh,6,1,1,0,0,8,10.84,10.69,0.986,1,0,0,0.0,0.0,0.0,0.0
97571caa-1065-4ac5-a385-2ec9758026dd,0,10,False,True,4,3,0.75,none,noMesh,4,1,2,1,0,14,39.03,38.81,0.994,6,5,2,69.04,90.0,30.28,180.0
9829323a-4939-45bf-ae66-b950b18ddf52,0,0,False,True,1,0,0.0,none,noMesh,11,2,4,1,6,12,28.22,27.92,0.989,1,0,0,0.0,0.0,0.0,0.0
9829323a-4939-45bf-ae66-b950b18ddf52,0,1,False,True,1,0,0.0,none,noMesh,4,1,2,0,2,11,9.67,8.8,0.91,1,0,0,0.0,0.0,0.0,0.0
9829323a-4939-45bf-ae66-b950b18ddf52,0,2,False,True,1,0,0.0,none,noMesh,4,2,3,0,2,12,15.95,15.18,0.952,1,0,0,0.0,0.0,0.0,0.0
9829323a-4939-45bf-ae66-b950b18ddf52,0,3,False,True,1,0,0.0,none,noMesh,4,2,0,0,3,4,4.24,4.24,1.0,1,0,0,0.0,0.0,0.0,0.0
9829323a-4939-45bf-ae66-b950b18ddf52,0,4,False,True,1,0,0.0,none,noMesh,5,0,2,0,0,6,2.21,2.22,1.005,1,0,0,0.0,0.0,0.0,0.0
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,0,False,True,1,0,0.0,sloped,noMesh,4,3,2,0,3,6,11.97,11.43,0.955,1,1,0,7.63,0.0,0.0,0.0
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,1,False,True,5,0,0.0,sloped,noMesh,4,2,1,1,4,9,8.15,8.03,0.985,6,3,1,5.15,90.0,32.31,180.0
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,2,False,True,7,1,0.143,sloped,noMesh,12,6,0,1,2,24,9.26,7.74,0.836,9,8,2,18.72,90.0,32.16,278.7
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,3,False,True,2,0,0.0,sloped,noMesh,6,2,2,1,3,6,28.22,28.22,1.0,2,1,0,4.35,8.7,4.35,0.0
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,4,False,True,4,0,0.0,sloped,noMesh,6,2,1,0,2,8,8.27,13.52,1.635,4,2,0,3.83,7.85,3.88,30.23
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,5,False,True,1,0,0.0,none,noMesh,5,0,1,0,2,6,1.85,0.86,0.465,1,1,0,5.2,0.0,0.0,0.0
98472f6b-45bc-4814-a4b8-914f8f6976dd,0,6,False,True,5,0,0.0,sloped,noMesh,6,1,1,0,2,6,6.52,6.52,1.0,5,4,0,6.69,10.12,3.28,63.06
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,11.32,11.32,1.0,1,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,1,False,True,1,0,0.0,none,noMesh,5,1,1,0,2,14,12.68,11.22,0.885,1,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,2,False,True,1,0,0.0,none,noMesh,6,1,1,0,0,6,7.62,7.62,1.0,1,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,3,False,True,2,0,0.0,none,noMesh,9,1,1,1,1,10,4.59,3.63,0.791,2,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,4,True,True,9,3,0.333,sloped,noMesh,11,4,5,1,7,10,56.18,56.13,0.999,9,7,0,14.01,78.18,28.89,255.7
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,5,False,True,2,0,0.0,none,noMesh,9,3,2,1,1,15,13.93,12.74,0.914,2,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,6,False,True,1,0,0.0,none,noMesh,8,1,1,0,1,8,4.53,4.53,1.0,1,0,0,0.0,0.0,0.0,0.0
992198d7-4dfe-4ecd-9fa0-b66fa6cac3fd,0,7,False,True,2,0,0.0,none,noMesh,13,5,2,2,2,9,19.61,19.67,1.003,2,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,0,False,True,1,0,0.0,none,noMesh,6,1,2,0,5,6,13.73,13.73,1.0,1,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,1,False,True,2,0,0.0,none,noMesh,8,1,1,1,2,7,3.9,3.9,1.0,2,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,26,10.1,7.52,0.744,1,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,3,False,True,2,0,0.0,sloped,noMesh,4,2,2,0,2,6,10.12,10.12,1.0,2,1,0,3.47,6.94,3.47,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,5,False,True,1,0,0.0,none,noMesh,6,6,0,1,2,9,11.31,10.84,0.959,1,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,6,False,True,1,0,0.0,none,noMesh,6,1,3,1,2,6,34.79,34.79,1.0,1,0,0,0.0,0.0,0.0,0.0
9bb4ada4-60fb-4ab0-8e05-de49acc92623,0,7,False,True,2,0,0.0,none,noMesh,4,2,5,1,4,10,28.42,41.31,1.453,2,0,0,0.0,0.0,0.0,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,2,False,True,1,0,0.0,sloped,noMesh,4,0,2,1,2,4,3.56,3.56,1.0,1,1,0,6.11,0.0,0.0,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,3.62,3.62,1.0,1,0,0,0.0,0.0,0.0,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,4,False,True,3,0,0.0,sloped,noMesh,8,4,1,0,0,8,8.15,8.17,1.002,3,1,0,0.0,9.08,4.28,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,6,False,True,1,0,0.0,none,noMesh,7,4,5,0,1,6,37.97,37.97,1.0,1,0,0,0.0,0.0,0.0,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,7,False,True,1,0,0.0,none,noMesh,6,4,1,0,6,11,9.1,8.37,0.919,2,1,1,45.0,90.0,45.0,0.0
9bc73438-328e-440e-a4be-25efa61d3b7c,0,8,False,True,1,0,0.0,none,noMesh,4,1,1,0,4,4,3.18,3.18,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,0,False,True,1,0,0.0,none,noMesh,6,1,1,0,2,6,7.84,7.84,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,1,False,True,1,0,0.0,none,noMesh,5,3,0,1,0,4,1.96,1.96,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,2,False,True,1,0,0.0,none,noMesh,6,1,1,0,3,14,13.14,12.86,0.979,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,3,False,True,1,0,0.0,none,noMesh,8,4,1,1,1,8,11.82,11.82,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,4,False,True,1,0,0.0,none,noMesh,4,2,2,1,6,4,30.47,30.47,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,5,False,True,1,0,0.0,none,noMesh,10,1,3,1,0,5,29.87,29.87,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,6,False,True,1,0,0.0,none,noMesh,5,4,0,0,0,4,2.11,2.11,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,7,False,True,1,0,0.0,none,noMesh,4,1,3,0,1,5,14.35,14.35,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,8,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,9.13,9.13,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,9,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,4,3.24,3.24,1.0,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,10,False,True,1,0,0.0,none,noMesh,5,1,1,0,3,21,11.84,9.11,0.769,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,1,11,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,16,5.21,4.31,0.828,1,0,0,0.0,0.0,0.0,0.0
9bdc330e-6144-499b-9c70-3fc6f0c4ebf3,0,13,False,True,1,0,0.0,none,noMesh,4,2,1,0,2,4,25.35,25.35,1.0,2,1,1,45.0,90.0,45.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,0,False,True,1,0,0.0,none,noMesh,6,3,4,0,2,6,41.05,41.05,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,1,False,True,1,0,0.0,none,noMesh,11,7,0,2,1,10,12.37,12.52,1.012,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,2,False,True,1,0,0.0,none,noMesh,4,2,1,0,6,4,11.21,11.21,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,11,2.39,1.8,0.754,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,4,False,True,1,0,0.0,none,noMesh,4,2,0,0,3,4,16.8,16.8,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,5,False,True,1,0,0.0,none,noMesh,4,1,0,0,7,8,8.26,8.29,1.004,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,6,False,True,1,0,0.0,none,noMesh,5,1,2,0,4,4,4.99,4.99,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,7,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,8.88,8.88,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,8,False,True,1,0,0.0,none,noMesh,4,4,0,0,1,35,9.28,6.89,0.742,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,9,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,11.0,11.0,1.0,1,0,0,0.0,0.0,0.0,0.0
9c07bf97-56cd-4d82-a99d-00809d1d8537,0,10,False,True,1,0,0.0,none,noMesh,10,1,2,0,4,11,12.99,12.69,0.977,1,0,0,0.0,0.0,0.0,0.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,9,False,True,5,2,0.4,none,noMesh,9,2,2,1,2,13,24.97,23.68,0.948,6,5,1,46.21,90.0,29.25,180.44
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,10,True,True,7,3,0.429,sloped,noMesh,14,3,2,1,3,24,34.48,32.96,0.956,10,9,3,50.28,90.0,26.73,270.0
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,11,False,True,3,1,0.333,sloped,noMesh,6,1,2,0,5,11,12.23,12.04,0.985,4,3,1,48.63,90.0,31.9,180.19
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,12,False,True,2,1,0.5,none,noMesh,4,1,1,0,3,10,17.79,18.02,1.013,3,2,1,46.51,90.0,36.75,0.01
9c42b8bc-b55c-427b-b695-9d073c5f8a75,1,13,False,True,2,1,0.5,none,noMesh,6,1,1,0,4,6,18.24,18.25,1.001,3,2,1,45.14,90.0,36.74,89.77
9c80d7ae-2804-4b2f-83bb-544927398846,0,0,False,True,1,0,0.0,none,noMesh,6,2,1,0,4,10,13.25,14.14,1.067,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,1,False,True,1,0,0.0,none,noMesh,4,0,1,1,1,9,4.58,4.18,0.913,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,2,False,True,1,0,0.0,none,noMesh,4,1,3,1,3,4,37.02,37.02,1.0,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,3,False,True,1,0,0.0,none,noMesh,3,0,3,0,3,6,21.23,22.6,1.064,2,1,1,45.0,90.0,45.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,4,False,True,1,0,0.0,none,noMesh,8,5,4,2,7,12,34.9,33.59,0.962,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,7,False,True,1,0,0.0,none,noMesh,11,4,2,0,0,12,9.75,9.56,0.981,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,8,False,True,1,0,0.0,none,noMesh,4,0,1,0,1,8,3.01,3.22,1.069,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,9,False,True,1,0,0.0,none,noMesh,7,3,1,0,2,6,13.59,13.59,1.0,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,11,False,True,1,0,0.0,none,noMesh,4,4,2,0,1,19,22.3,19.95,0.895,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,12,False,True,1,0,0.0,none,noMesh,4,1,5,0,2,4,22.93,22.93,1.0,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,13,False,True,1,0,0.0,none,noMesh,1,1,0,0,2,11,3.0,2.81,0.938,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,0,14,False,True,1,0,0.0,none,noMesh,2,1,3,0,2,6,18.48,18.73,1.014,1,0,0,0.0,0.0,0.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,1,15,False,True,1,0,0.0,flat,noMesh,6,4,1,0,1,6,13.96,13.96,1.0,2,1,1,45.0,90.0,45.0,0.0
9c80d7ae-2804-4b2f-83bb-544927398846,1,16,False,True,1,0,0.0,none,noMesh,6,2,1,0,3,10,5.58,5.24,0.94,1,0,0,0.0,0.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,0,False,True,1,0,0.0,none,noMesh,5,3,1,0,1,4,10.9,10.9,1.0,1,0,0,0.0,0.0,0.0,0.0
9dce7b8f-036f-42bb-9645-a1b5cc17fbd1,0,1,False,True,1,0,0.0,none,noMesh,5,3,0,0,0,4,8.5,8.5,1.0,1,0,0,0.0,0.0,0.0,0.0
